"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.44686685899691e-34,-16.3148096666559,0.233,0.388,2.45562243308955e-30,"Plasma","MYH9"
9.2735896849092e-34,-336.169242663609,0.763,0.644,1.57391364132279e-29,"Plasma","LGALS1"
3.46377429487121e-33,-15.8328526955107,0.153,0.293,5.87871773325542e-29,"Plasma","YBX3"
4.49223647425743e-33,-40.5510150891536,0.26,0.399,7.62422374410971e-29,"Plasma","CEBPB"
1.0754247208621e-32,-10.0560732042397,0.35,0.195,1.82521083624716e-28,"Plasma","GAS6"
1.42301153380897e-32,-19.8141074303634,0.263,0.415,2.41513517518058e-28,"Plasma","SEPTIN7"
4.40878448375162e-32,-116.279104988693,0.667,0.774,7.48258902582325e-28,"Plasma","PFN1"
5.28229533153514e-32,-4.65926613859173,0.141,0.274,8.96511163668144e-28,"Plasma","PTPRC"
5.58133754264278e-32,-87.5864658659661,0.638,0.759,9.47264607737333e-28,"Plasma","CFL1"
7.17063385949449e-32,-47.4830081563704,0.363,0.499,1.2169999786334e-27,"Plasma","VMP1"
7.60458425373785e-32,-4.21485706126678,0.217,0.369,1.29065003954439e-27,"Plasma","LRRFIP1"
1.10287207979456e-31,-73.7955211322403,0.252,0.396,1.87179449382733e-27,"Plasma","GLUL"
1.43172122717322e-31,-16.9773169855903,0.114,0.249,2.42991726675839e-27,"Plasma","TCEAL4"
1.80255245709957e-31,-3.67688318408289,0.121,0.257,3.05929203018939e-27,"Plasma","LIMS1"
2.4476694264575e-31,-53.7671245632344,0.456,0.566,4.15418455058367e-27,"Plasma","RAC1"
2.62457657444713e-31,-49.1755744610452,0.465,0.333,4.45443136215166e-27,"Plasma","HSPA1A"
6.76546316265695e-31,-62.2403223391867,0.637,0.47,1.14823440796614e-26,"Plasma","DDIT4"
8.55936716202788e-31,-358.061367639856,0.3,0.447,1.45269579473937e-26,"Plasma","ANXA1"
9.64301154379919e-31,-0.545653033843333,0.273,0.136,1.6366119192136e-26,"Plasma","CDK2AP2"
1.08931425067044e-30,-6.82151761155072,0.129,0.268,1.84878414623786e-26,"Plasma","EVL"
1.19802755524789e-30,-0.533460044581233,0.274,0.139,2.03329236676673e-26,"Plasma","CISD2"
1.30565418715972e-30,0.496071979856765,0.289,0.154,2.21595628644748e-26,"Plasma","TMED4"
2.24421619074067e-30,-52.3810906469856,0.689,0.587,3.80888371892506e-26,"Plasma","COX7A2"
3.2652528882187e-30,-0.387538116611839,0.251,0.121,5.54178720188478e-26,"Plasma","PTP4A3"
3.9374080568845e-30,-17.5015116546988,0.311,0.456,6.68256895414437e-26,"Plasma","ARPC1B"
5.29351513626699e-30,-4.35785605690387,0.252,0.126,8.98415388927234e-26,"Plasma","C4A"
1.24293147713544e-29,-151.890259874051,0.35,0.456,2.10950330299427e-25,"Plasma","IL32"
1.41403168144713e-29,-3.23478906382269,0.247,0.402,2.39989456975207e-25,"Plasma","ARL6IP5"
1.44050230799036e-29,-6.39036738252816,0.258,0.397,2.44482051712123e-25,"Plasma","SH3BGRL"
1.74674110719348e-29,0.442802901533059,0.24,0.116,2.96456900712878e-25,"Plasma","DNAJC4"
1.81367853985219e-29,-2.29088004079959,0.197,0.339,3.07817521783714e-25,"Plasma","GBP4"
2.4613039753838e-29,-20.7672342870947,0.228,0.377,4.17732510702139e-25,"Plasma","TPM3"
3.43572910566422e-29,-15.1205186487784,0.184,0.317,5.83111943813332e-25,"Plasma","ZBTB20"
6.74426295735915e-29,-14.4464261357892,0.5,0.354,1.144636309123e-24,"Plasma","COX5A"
7.06956904621777e-29,-163.037516843701,0.295,0.433,1.19984725852408e-24,"Plasma","HLA-DPB1"
7.75344608964989e-29,-89.5844309091021,0.249,0.353,1.31591487033538e-24,"Plasma","IGFBP4"
1.00811528322352e-28,-19.4609661046576,0.132,0.258,1.71097325868697e-24,"Plasma","STOM"
1.21280837873285e-28,0.432132492908716,0.359,0.226,2.05837838038539e-24,"Plasma","CBWD5"
1.38426712922377e-28,-11.9714801867574,0.174,0.313,2.34937817171859e-24,"Plasma","LITAF"
1.55451595588562e-28,-11.1832257485206,0.615,0.5,2.63832448032907e-24,"Plasma","NDUFA1"
1.65967829081541e-28,0.577278084990571,0.265,0.148,2.81680599517192e-24,"Plasma","CDV3"
2.03639829416886e-28,-13.8650018725746,0.467,0.305,3.45617518486339e-24,"Plasma","CHCHD10"
2.10452565536474e-28,1.30990504265997,0.405,0.27,3.57180094228503e-24,"Plasma","GTF3A"
2.1379839489959e-28,-11.5892916373767,0.285,0.449,3.62858635823584e-24,"Plasma","KLF6"
2.8615372065995e-28,-1.44146264962953,0.082,0.205,4.85660094704067e-24,"Plasma","PPP1R12A"
4.64512819787386e-28,-17.0663993960027,0.364,0.487,7.88371157743151e-24,"Plasma","EID1"
5.71814498739167e-28,-21.1506820406046,0.115,0.242,9.70483567260114e-24,"Plasma","TACC1"
1.060978749056e-27,-64.9218360515906,0.132,0.24,1.80069313289784e-23,"Plasma","COL6A2"
1.66905134839635e-27,-0.489096467304667,0.219,0.108,2.83271394849828e-23,"Plasma","IRF7"
1.87867166977792e-27,-2.99621695533329,0.136,0.267,3.18848155794708e-23,"Plasma","WASF2"
2.06012094006086e-27,-55.0766912266049,0.094,0.2,3.4964372594713e-23,"Plasma","VCAN"
2.38049616476805e-27,-7.41104722115958,0.086,0.2,4.04017809084434e-23,"Plasma","GIMAP4"
2.56335586108667e-27,-4.39965471476416,0.334,0.194,4.35052756743629e-23,"Plasma","CYTIP"
2.68388820579188e-27,-165.920890367507,0.308,0.435,4.55509506286999e-23,"Plasma","HLA-DPA1"
2.84317086974185e-27,-36.7433393901404,0.234,0.376,4.82542960012587e-23,"Plasma","ARL6IP1"
4.39322999637794e-27,-11.1890255463443,0.117,0.234,7.45618994985265e-23,"Plasma","SPATS2L"
5.5253602137017e-27,0.729015436420789,0.279,0.165,9.37764135469453e-23,"Plasma","HAX1"
5.58615182317908e-27,-8.06743601441099,0.232,0.118,9.48081687429954e-23,"Plasma","C4B"
9.1526841343526e-27,-71.0059257420886,0.723,0.572,1.55339355128232e-22,"Plasma","GSTP1"
1.31747805627868e-26,-30.8984770548298,0.593,0.438,2.23602375711617e-22,"Plasma","PRDX5"
1.85204477576758e-26,2.52778613996437,0.543,0.432,3.14329039343273e-22,"Plasma","SSR2"
2.78922404036442e-26,-176.300221001977,0.119,0.241,4.73387104130649e-22,"Plasma","TUBA1A"
3.63929497681174e-26,-2.6931635993668,0.19,0.321,6.17661143464488e-22,"Plasma","SSB"
4.6764757563087e-26,-102.15509077536,0.264,0.376,7.93691465360713e-22,"Plasma","TPM1"
6.09104376048694e-26,-12.0527079660736,0.282,0.157,1.03377194702984e-21,"Plasma","MLEC"
1.08115260148553e-25,-3.24219734609516,0.308,0.174,1.83493219524124e-21,"Plasma","IL2RG"
1.69150130673896e-25,0.267661434320962,0.316,0.187,2.87081601779736e-21,"Plasma","MRPL53"
2.10465399279667e-25,0.648046371353708,0.262,0.141,3.57201875657451e-21,"Plasma","SVIP"
2.1828318721324e-25,-28.6410088221306,0.531,0.371,3.70470225338311e-21,"Plasma","EMP3"
3.01694938627789e-25,-1.84794856648984,0.109,0.227,5.12036649839083e-21,"Plasma","SYPL1"
3.9753818565272e-25,-20.803835981608,0.232,0.366,6.74701808689797e-21,"Plasma","ST13"
4.12095356717001e-25,-8.88095999478737,0.156,0.274,6.99408239420094e-21,"Plasma","RAB13"
4.62793411219257e-25,-49.8336251582151,0.568,0.668,7.85452977521324e-21,"Plasma","C2CD3"
5.05791430244112e-25,-81.3853428742691,0.266,0.4,8.58429215410307e-21,"Plasma","TUBB"
5.3462389676042e-25,-81.2214633093353,0.344,0.471,9.07363677581784e-21,"Plasma","FKBP1A"
6.08238727495259e-25,-60.5813057682431,0.59,0.475,1.03230276830495e-20,"Plasma","CD59"
6.24157904381926e-25,-402.077307260718,0.367,0.486,1.059320795317e-20,"Plasma","CCL5"
6.31274384597724e-25,-Inf,0.332,0.198,1.07139888553926e-20,"Plasma","LCN2"
6.72256069705203e-25,-8.10002239373781,0.102,0.21,1.14095300150367e-20,"Plasma","ETS2"
8.08408685668046e-25,-189.014149306898,0.138,0.244,1.37203122131581e-20,"Plasma","BGN"
9.28069201423502e-25,-2.37343311654518,0.402,0.276,1.57511904865597e-20,"Plasma","ATP5MC1"
1.257358806019e-24,-6.41554640401918,0.292,0.434,2.13398936557545e-20,"Plasma","ARPC5"
1.38000524234801e-24,0.57295587682173,0.286,0.169,2.34214489731304e-20,"Plasma","CCPG1"
1.46100830959431e-24,-2.5235154093781,0.167,0.285,2.47962330304346e-20,"Plasma","LEPROT"
1.50499048589051e-24,2.38650980113452,0.432,0.33,2.55426985265338e-20,"Plasma","UBXN4"
1.84643374538825e-24,0.342418028922526,0.268,0.161,3.13376735267295e-20,"Plasma","ZBTB38"
1.85905301426059e-24,0.415069540019586,0.218,0.112,3.15518477580308e-20,"Plasma","OGT"
1.98507332898135e-24,-0.366039459064793,0.224,0.115,3.36906645394714e-20,"Plasma","LRRC59"
2.76011965890864e-24,-21.7341089188487,0.518,0.644,4.68447508509974e-20,"Plasma","SUMO2"
3.94383293358426e-24,-41.979116429254,0.119,0.219,6.69347325487921e-20,"Plasma","COL4A2"
5.27458143852841e-24,-32.9914455151279,0.175,0.3,8.95201961747041e-20,"Plasma","YWHAH"
6.19456317205288e-24,0.325263216661238,0.205,0.1,1.05134126156082e-19,"Plasma","SLC39A7"
6.6030939791431e-24,-61.7595182824345,0.667,0.769,1.12067711014017e-19,"Plasma","NABP1"
7.36232974499909e-24,-1.61476550014031,0.425,0.29,1.24953460432125e-19,"Plasma","ATRAID"
8.23250346017812e-24,-11.6427987625057,0.156,0.274,1.39722048726143e-19,"Plasma","HIF1A"
8.62627054997997e-24,-119.506570264175,0.231,0.351,1.4640506377426e-19,"Plasma","CTSC"
1.47859992837656e-23,-20.6158378853423,0.123,0.24,2.50947979844069e-19,"Plasma","BNIP3L"
2.06320825336175e-23,-9.80752532053731,0.152,0.263,3.50167704760556e-19,"Plasma","PLSCR1"
2.36526663487868e-23,-32.0708906758915,0.559,0.664,4.01433053271609e-19,"Plasma","TOMM7"
2.41708517289813e-23,-19.8764548517846,0.485,0.591,4.1022769554427e-19,"Plasma","SKP1"
2.52324111504003e-23,-36.0017116760037,0.453,0.328,4.28244482044594e-19,"Plasma","TYMP"
2.77996080228459e-23,-24.4601641458081,0.148,0.267,4.71814947363741e-19,"Plasma","ACTN4"
3.05264455993605e-23,-5.86320745430106,0.322,0.455,5.18094834712347e-19,"Plasma","YWHAB"
3.14615021071982e-23,-11.3793804278315,0.152,0.26,5.33964613763368e-19,"Plasma","BEX3"
3.77861432484076e-23,-179.932798279791,0.462,0.587,6.41306423211974e-19,"Plasma","HSP90AB1"
4.02799972510583e-23,-9.40196280812973,0.204,0.305,6.83632113344961e-19,"Plasma","PTMS"
4.45755500519424e-23,-1.27455024741776,0.369,0.246,7.56536235481567e-19,"Plasma","RPS19BP1"
6.59115562332097e-23,-48.6898103637837,0.115,0.216,1.11865093239004e-18,"Plasma","PRSS23"
6.77418867122787e-23,-16.3402838913162,0.555,0.424,1.14971530128079e-18,"Plasma","ATP5IF1"
7.11154807499876e-23,-1.31816734055774,0.203,0.325,1.20697193928879e-18,"Plasma","ACTR2"
1.01889345453308e-22,-29.0024464820962,0.285,0.385,1.72926597103354e-18,"Plasma","LAPTM5"
1.0818354452596e-22,-7.41776926244682,0.107,0.215,1.83609111769459e-18,"Plasma","SERPINB6"
1.5145978182406e-22,-90.5471012636609,0.632,0.513,2.57057541711795e-18,"Plasma","NPC2"
1.53735989920895e-22,-1.13000158677634,0.143,0.259,2.60920722093743e-18,"Plasma","GTF2H5"
2.03507606741282e-22,-8.76832416225961,0.352,0.477,3.45393110161303e-18,"Plasma","CDC42"
2.15886764045702e-22,-8.12366437690735,0.176,0.295,3.66403015938365e-18,"Plasma","LAMP1"
3.60685367177009e-22,-10.5953503183978,0.276,0.403,6.1215520517282e-18,"Plasma","CAP1"
4.38344862595825e-22,-Inf,0.479,0.34,7.43958900797634e-18,"Plasma","SPINK1"
5.12890688261153e-22,-4.62741592566936,0.214,0.338,8.70478076116828e-18,"Plasma","ACTR3"
5.5392354553537e-22,-96.0373053267982,0.42,0.279,9.40119041482629e-18,"Plasma","ARF4"
5.5874613162608e-22,-4.12053047710686,0.238,0.361,9.48303934595783e-18,"Plasma","TRIM56"
7.48724279390104e-22,-25.1294484510589,0.646,0.538,1.27073484698088e-17,"Plasma","UQCRH"
8.89952042639981e-22,-58.9237681158933,0.11,0.211,1.51042660676858e-17,"Plasma","SELENOP"
9.12502412871203e-22,-26.4558980219714,0.175,0.282,1.54869909512501e-17,"Plasma","NAMPT"
1.04148131922826e-21,-0.956862650132949,0.18,0.297,1.7676020949942e-17,"Plasma","SCAF11"
1.19953094951677e-21,-2.08008376358268,0.343,0.218,2.03584392751986e-17,"Plasma","PTPRCAP"
1.20869728634932e-21,-4.59470766239513,0.207,0.332,2.05140103439207e-17,"Plasma","SCP2"
1.27786228623535e-21,-25.3826290736675,0.111,0.214,2.16878787219864e-17,"Plasma","SERPINH1"
1.36827713081845e-21,-4.30672570984451,0.368,0.237,2.32223994642507e-17,"Plasma","NDUFA7"
2.07238702401927e-21,-54.0055349428737,0.679,0.546,3.5172552571655e-17,"Plasma","UQCRQ"
2.12372779763526e-21,-34.7200794328991,0.194,0.303,3.60439081814657e-17,"Plasma","HCST"
3.12247278395473e-21,-666.536704920829,0.261,0.384,5.29946080892797e-17,"Plasma","MT1X"
3.38748382651744e-21,-3.11852662809511,0.11,0.219,5.74923755036541e-17,"Plasma","CAMLG"
3.40179616866142e-21,-Inf,0.35,0.245,5.77352845745216e-17,"Plasma","APOC1"
5.02040014635185e-21,-30.4807165567841,0.339,0.461,8.52062312838836e-17,"Plasma","PNRC1"
5.17363717428979e-21,-13.8050159058053,0.644,0.503,8.78069701220463e-17,"Plasma","GNAS"
5.45243020712569e-21,0.46272846389364,0.337,0.216,9.25386454753371e-17,"Plasma","IER3IP1"
5.51925746745892e-21,-10.5766195933663,0.285,0.395,9.36728377377128e-17,"Plasma","KTN1"
5.69845221902419e-21,-7.03757920632388,0.211,0.335,9.67141310612785e-17,"Plasma","SNRPF"
8.17274872341195e-21,-4.43521945582847,0.147,0.252,1.38707891333748e-16,"Plasma","RBPJ"
1.52163315232678e-20,-2.34161909230722,0.151,0.257,2.58251578612901e-16,"Plasma","GNG10"
1.55748200682638e-20,-16.2529112997257,0.366,0.481,2.64335846198573e-16,"Plasma","MORF4L1"
1.73502146493116e-20,-0.352561049799409,0.298,0.178,2.94467843028117e-16,"Plasma","EVI2B"
2.11868624893251e-20,-3.24910634137458,0.408,0.289,3.59583430168826e-16,"Plasma","AURKAIP1"
2.23816638362816e-20,-0.708635403105624,0.165,0.275,3.79861598629371e-16,"Plasma","ARID4B"
2.67892782451946e-20,-440.536812151434,0.321,0.203,4.54667630377442e-16,"Plasma","FXYD3"
4.12519222487985e-20,0.278769231222183,0.221,0.119,7.00127624406608e-16,"Plasma","ARFGAP3"
4.49192117673557e-20,0.550035367912523,0.292,0.183,7.62368862115562e-16,"Plasma","DPM3"
5.6402858083545e-20,-64.4142882733942,0.11,0.211,9.57269307393925e-16,"Plasma","SLC2A3"
5.67857044686925e-20,-26.7173641260411,0.272,0.384,9.63766976242649e-16,"Plasma","SELENOW"
6.0991729019426e-20,-0.58083996969009,0.114,0.218,1.0351516249177e-15,"Plasma","PHF14"
7.00766048193013e-20,-8.54528641394578,0.135,0.24,1.18934013699318e-15,"Plasma","JMJD1C"
9.94186869561298e-20,-170.380403911098,0.145,0.255,1.68733395501944e-15,"Plasma","CTSL"
1.60710348430466e-19,-3.73641357923592,0.292,0.411,2.72757603356187e-15,"Plasma","HNRNPU"
2.1206891774696e-19,-19.2562779825212,0.252,0.357,3.59923367200141e-15,"Plasma","GSTO1"
3.87016588923121e-19,-15.5586944976578,0.296,0.193,6.5684455472032e-15,"Plasma","GOLGB1"
4.14887910073565e-19,-240.513756167444,0.391,0.269,7.04147760976855e-15,"Plasma","KRT19"
4.95012015641661e-19,-6.38003544069673,0.22,0.333,8.40134392947027e-15,"Plasma","CLTA"
5.34816701598038e-19,-36.854055832491,0.468,0.577,9.0769090595219e-15,"Plasma","CALM1"
6.62861633080854e-19,-5.57422290853148,0.168,0.282,1.12500876366483e-14,"Plasma","RSL1D1"
1.02897336179798e-18,-8.70347567669777,0.517,0.383,1.74637358964353e-14,"Plasma","CORO1B"
1.91951492292227e-18,-106.715345719722,0.695,0.575,3.25780072718367e-14,"Plasma","PSAP"
2.20117508555614e-18,-17.2834581060755,0.316,0.2,3.73583435520588e-14,"Plasma","PSENEN"
2.36812192824952e-18,-26.7561436734674,0.37,0.247,4.01917653662508e-14,"Plasma","TMEM147"
4.16758424988868e-18,-1.13417228265924,0.154,0.257,7.07322398891107e-14,"Plasma","PRKAR1A"
4.60839528322712e-18,-0.611665123988169,0.123,0.224,7.82136847469307e-14,"Plasma","ROCK1"
5.86801367736527e-18,-1.30432076878354,0.182,0.286,9.95919281322434e-14,"Plasma","FUS"
7.40173738676987e-18,-9.47517987259032,0.184,0.288,1.25622286928258e-13,"Plasma","CAPZA2"
8.88686616451906e-18,-9.37556277903172,0.461,0.338,1.50827892544217e-13,"Plasma","ATP6V0B"
1.1480017485491e-17,-9.59368962722871,0.166,0.268,1.94838856763753e-13,"Plasma","CAST"
1.36573916539731e-17,-1.89758328498407,0.247,0.35,2.31793251151232e-13,"Plasma","CHURC1"
1.52215803537689e-17,-2.29860053613452,0.254,0.151,2.58340661764167e-13,"Plasma","MRPL40"
1.69881179379103e-17,-77.9232503560364,0.306,0.194,2.88322337642213e-13,"Plasma","BIRC3"
1.82655555160508e-17,-6.52060061931886,0.586,0.453,3.10003008218414e-13,"Plasma","CALR"
3.32029694771791e-17,-7.63111112192458,0.425,0.301,5.63520797966683e-13,"Plasma","PRELID1"
3.66693436149042e-17,-2.35522064674538,0.146,0.248,6.22352099832155e-13,"Plasma","UGP2"
4.24740318592105e-17,-6.05673825679594,0.405,0.508,7.20869268714521e-13,"Plasma","TF"
7.3878975843668e-17,-9.21133386815667,0.248,0.358,1.25387397801873e-12,"Plasma","VAPA"
7.50797627108982e-17,-4.61045937609403,0.207,0.32,1.27425373272936e-12,"Plasma","SYF2"
8.44614673634326e-17,-45.4052898105195,0.325,0.436,1.43348002409218e-12,"Plasma","CD99"
9.17765246931016e-17,-10.9103182940453,0.184,0.291,1.55763117709132e-12,"Plasma","EIF1B"
9.30708940856768e-17,-0.635656969017515,0.141,0.244,1.57959921442211e-12,"Plasma","ELF1"
1.13013120384618e-16,-2.92576144147972,0.171,0.275,1.91805867916774e-12,"Plasma","KIF5B"
1.38774044219992e-16,-17.9536680208854,0.355,0.455,2.35527307850171e-12,"Plasma","REL"
1.49275897636886e-16,-0.965504238763223,0.454,0.345,2.53351053469323e-12,"Plasma","SMDT1"
1.81170831375113e-16,-3.15409507171416,0.163,0.263,3.07483135009842e-12,"Plasma","CYB5R3"
2.25634928654107e-16,-Inf,0.363,0.246,3.8294760091175e-12,"Plasma","CTRB2"
2.38403617907053e-16,-399.527957571287,0.848,0.742,4.04618620311851e-12,"Plasma","MIF"
2.64076930747911e-16,-0.892278871541304,0.221,0.327,4.48191366865355e-12,"Plasma","DAZAP2"
5.34038709750107e-16,-6.31726426763478,0.308,0.204,9.06370498187882e-12,"Plasma","MEF2C"
6.6261725274144e-16,-13.3550114668985,0.361,0.248,1.12459400135277e-11,"Plasma","GYPC"
9.93731997869144e-16,-1.86547620950087,0.155,0.256,1.68656194678351e-11,"Plasma","JAK1"
1.05471949234091e-15,-5.2640896853215,0.332,0.436,1.790069922401e-11,"Plasma","BRK1"
1.67608566252402e-15,-19.6163022324783,0.314,0.209,2.84465258643577e-11,"Plasma","SLC3A2"
1.99409413259516e-15,-2.85458936989034,0.491,0.376,3.3843765618405e-11,"Plasma","NDUFB7"
2.12478587282239e-15,-2.2902549234247,0.377,0.276,3.60618658335415e-11,"Plasma","PSMB6"
2.86337221223596e-15,-2.46810918308239,0.182,0.284,4.85971531860687e-11,"Plasma","PA2G4"
2.90076304689457e-15,-1.36306948700187,0.195,0.301,4.92317504318947e-11,"Plasma","FAM133B"
3.11035117523064e-15,-5.94698143953553,0.42,0.529,5.27888801460144e-11,"Plasma","HNRNPK"
3.68910461917043e-15,-10.5769236155647,0.437,0.324,6.26114835965605e-11,"Plasma","NDUFS6"
2.47186567996282e-14,0.309474682067639,0.408,0.307,4.19525043203289e-10,"Plasma","TCF25"
2.66461571447914e-14,-42.4616920219264,0.647,0.528,4.522385790614e-10,"Plasma","NME2"
8.82570457628346e-14,-8.96978963215874,0.254,0.357,1.49789858068683e-09,"Plasma","UBXN1"
9.15731524910646e-14,-2.76069147837341,0.353,0.247,1.55417954407835e-09,"Plasma","MRPL23"
9.46629380375342e-14,-12.8108583824513,0.355,0.25,1.60661938437303e-09,"Plasma","MRPL52"
9.93008384394477e-14,-Inf,0.405,0.295,1.68533382999431e-09,"Plasma","REG1A"
1.15535833025531e-13,-27.4093468618414,0.481,0.372,1.9608741581093e-09,"Plasma","NDUFA3"
2.89199867374822e-13,-9.37027554006963,0.447,0.336,4.90830014908547e-09,"Plasma","CANX"
3.86630199433348e-13,-76.484132042633,0.774,0.673,6.56188774478279e-09,"Plasma","SAT1"
1.78015337606755e-12,-3.44904584050221,0.441,0.34,3.02127630986184e-08,"Plasma","NDUFA2"
0,55.936618272631,0.798,0.372,0,"MT1X_EC","MT1X"
0,35.7370981457447,0.852,0.185,0,"MT1X_EC","SPRY1"
0,12.839036329941,0.766,0.232,0,"MT1X_EC","SOCS3"
0,9.9179399373265,0.637,0.161,0,"MT1X_EC","APOLD1"
0,9.33417350905916,0.549,0.059,0,"MT1X_EC","TMEM88"
0,6.00383568231314,0.681,0.197,0,"MT1X_EC","ETS2"
0,5.72558268818574,0.639,0.217,0,"MT1X_EC","TCIM"
0,5.31068302786267,0.431,0.039,0,"MT1X_EC","FAM107A"
0,1.31800314847873,0.49,0.072,0,"MT1X_EC","S1PR1"
0,1.07761761055469,0.66,0.199,0,"MT1X_EC","RDX"
0,0.938879050096726,0.572,0.061,0,"MT1X_EC","EMCN"
0,0.555180859313073,0.413,0.049,0,"MT1X_EC","CYYR1"
0,-0.852915817257923,0.614,0.086,0,"MT1X_EC","CCL14"
0,-1.57197783814424,0.545,0.106,0,"MT1X_EC","EGFL7"
0,-1.71031319029823,0.397,0.038,0,"MT1X_EC","F2RL3"
0,-1.76353649332788,0.748,0.206,0,"MT1X_EC","EMP1"
0,-1.77118335484148,0.361,0.034,0,"MT1X_EC","SOX17"
0,-3.10484903690852,0.709,0.265,0,"MT1X_EC","PDLIM1"
0,-4.65026996708584,0.592,0.074,0,"MT1X_EC","RAMP3"
0,-5.06836953910535,0.525,0.07,0,"MT1X_EC","SLCO2A1"
0,-5.47450897376798,0.405,0.048,0,"MT1X_EC","LIFR"
0,-5.55170260506272,0.563,0.064,0,"MT1X_EC","ADGRL4"
0,-6.3081156417522,0.497,0.066,0,"MT1X_EC","ECSCR"
0,-6.66476670135818,0.648,0.18,0,"MT1X_EC","TGFBR2"
0,-7.88141010390962,0.509,0.072,0,"MT1X_EC","CALCRL"
0,-9.69200940474581,0.63,0.121,0,"MT1X_EC","CD93"
0,-9.8012907718809,0.394,0.044,0,"MT1X_EC","TM4SF18"
0,-9.81008969155533,0.419,0.046,0,"MT1X_EC","FAM167B"
0,-9.96435615581451,0.525,0.072,0,"MT1X_EC","CLEC14A"
0,-11.8663619699749,0.821,0.265,0,"MT1X_EC","GNG11"
0,-11.9272046664317,0.627,0.161,0,"MT1X_EC","NPDC1"
0,-13.4113196627461,0.706,0.146,0,"MT1X_EC","PECAM1"
0,-14.7556167431593,0.682,0.213,0,"MT1X_EC","RGCC"
0,-17.6726491323569,0.697,0.196,0,"MT1X_EC","HSPG2"
0,-17.9212191004644,0.509,0.068,0,"MT1X_EC","CDH5"
0,-21.9596290292808,0.626,0.14,0,"MT1X_EC","PLPP1"
0,-22.9546535079775,0.776,0.206,0,"MT1X_EC","EPAS1"
0,-23.2307393237528,0.635,0.129,0,"MT1X_EC","HYAL2"
0,-25.7795179969381,0.722,0.131,0,"MT1X_EC","COL15A1"
0,-25.8446850917301,0.672,0.087,0,"MT1X_EC","CAVIN2"
0,-25.8583967679915,0.769,0.121,0,"MT1X_EC","RAMP2"
0,-26.0882592551164,0.583,0.068,0,"MT1X_EC","FLT1"
0,-26.2797904736999,0.529,0.07,0,"MT1X_EC","RBP7"
0,-33.0798054215018,0.701,0.161,0,"MT1X_EC","AQP1"
0,-34.9914887096111,0.549,0.074,0,"MT1X_EC","VWF"
0,-35.0779057028459,0.819,0.317,0,"MT1X_EC","A2M"
0,-45.0422719244821,0.496,0.062,0,"MT1X_EC","STC1"
0,-49.19698058316,0.835,0.156,0,"MT1X_EC","PLVAP"
0,-63.8062279940445,0.818,0.316,0,"MT1X_EC","TM4SF1"
0,-105.46854779109,0.776,0.334,0,"MT1X_EC","FABP5"
0,-114.086784137421,0.876,0.353,0,"MT1X_EC","SPARCL1"
0,-421.595440200101,0.818,0.401,0,"MT1X_EC","GSN"
3.72080837883043e-320,-1.86374064334054,0.434,0.06,6.314955980551e-316,"MT1X_EC","CD34"
6.23682926831529e-314,-35.288895590611,0.5,0.114,1.05851466341847e-309,"MT1X_EC","CD320"
1.15942012458082e-312,-3.04113101012782,0.501,0.093,1.96776783543856e-308,"MT1X_EC","ESAM"
2.88557690025235e-310,-2.75271402944758,0.515,0.117,4.89740111510829e-306,"MT1X_EC","NEDD9"
3.29468372210603e-309,-24.6248518872705,0.606,0.2,5.59173721315835e-305,"MT1X_EC","SLC2A3"
5.13049327934456e-307,3.46819882627113,0.346,0.034,8.70747319370359e-303,"MT1X_EC","BTNL9"
5.00714028834052e-306,-50.7618627185593,0.792,0.462,8.49811849737153e-302,"MT1X_EC","FKBP1A"
1.37143458365396e-304,4.83920002734844,0.464,0.087,2.3275987753775e-300,"MT1X_EC","ADAMTS9"
2.41537424107494e-304,-44.3362467115544,0.596,0.161,4.0993731619524e-300,"MT1X_EC","NDRG1"
5.61361577325318e-303,-1.06002591692614,0.469,0.085,9.5274286903653e-299,"MT1X_EC","THBD"
5.48407800586809e-302,-37.0885818068818,0.722,0.254,9.30757719155933e-298,"MT1X_EC","CRIP2"
8.87738178310241e-302,6.59609998844807,0.695,0.233,1.50666923622814e-297,"MT1X_EC","TCF4"
1.03345250787477e-301,1.69001082444048,0.426,0.066,1.75397559636506e-297,"MT1X_EC","LDB2"
6.01101187552002e-299,-1.44791116617874,0.595,0.179,1.02018893551326e-294,"MT1X_EC","ETS1"
6.44930517699404e-299,-5.80365327399098,0.514,0.126,1.09457607463943e-294,"MT1X_EC","PLPP3"
7.1210665188763e-298,-83.9963211709035,0.612,0.16,1.20858740958369e-293,"MT1X_EC","RNASE1"
4.41382982019545e-296,5.20766413493835,0.454,0.086,7.49115197083572e-292,"MT1X_EC","EHD4"
1.48796594814329e-292,-21.982611542553,0.537,0.119,2.5253758071888e-288,"MT1X_EC","SLC9A3R2"
7.24896005394595e-289,-1.56619747672145,0.374,0.047,1.23029350035571e-284,"MT1X_EC","PIK3R3"
2.88181492171488e-287,0.32321412225025,0.404,0.058,4.8910162851345e-283,"MT1X_EC","PTPRB"
5.97312657603481e-284,0.621761186021565,0.339,0.036,1.01375904248463e-279,"MT1X_EC","MYCT1"
2.01431567462766e-283,-4.8902953146576,0.649,0.209,3.41869656297806e-279,"MT1X_EC","SGK1"
1.6936293825214e-280,-1.4992111520026,0.328,0.033,2.87442778801533e-276,"MT1X_EC","KDR"
