"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"Neoplastic","R-HSA-349425","Autodegradation of the E3 ubiquitin ligase COP1","39/1971","52/10856",4.89635945492393e-19,1.9544634824238e-17,1.42452563089161e-17,"7316/5720/5688/5721/7979/5698/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/5719/5700/5706/5708/5689/5687/5695/10213/9491/5707/5701/5718",39
"Neoplastic","R-HSA-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A","39/1971","52/10856",4.89635945492393e-19,1.9544634824238e-17,1.42452563089161e-17,"7316/5720/5688/5721/7979/5698/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/5719/5700/5706/5708/5689/5687/5695/10213/9491/5707/5701/5718",39
"Neoplastic","R-HSA-69610","p53-Independent DNA Damage Response","39/1971","52/10856",4.89635945492393e-19,1.9544634824238e-17,1.42452563089161e-17,"7316/5720/5688/5721/7979/5698/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/5719/5700/5706/5708/5689/5687/5695/10213/9491/5707/5701/5718",39
"Neoplastic","R-HSA-69613","p53-Independent G1/S DNA damage checkpoint","39/1971","52/10856",4.89635945492393e-19,1.9544634824238e-17,1.42452563089161e-17,"7316/5720/5688/5721/7979/5698/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/5719/5700/5706/5708/5689/5687/5695/10213/9491/5707/5701/5718",39
"Neoplastic","R-HSA-75815","Ubiquitin-dependent degradation of Cyclin D","39/1971","52/10856",4.89635945492393e-19,1.9544634824238e-17,1.42452563089161e-17,"7316/5720/5688/5721/7979/5698/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/5719/5700/5706/5708/5689/5687/5695/10213/9491/5707/5701/5718",39
"Neoplastic","R-HSA-174113","SCF-beta-TrCP mediated degradation of Emi1","40/1971","55/10856",1.11717933567613e-18,4.33888298747731e-17,3.16242799145876e-17,"7316/5720/5688/5721/7979/5698/6500/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/5719/5700/5706/5708/5689/5687/5695/10213/9491/5707/5701/5718",40
"Neoplastic","R-HSA-72172","mRNA Splicing","87/1971","191/10856",1.48644638890825e-18,5.32563895000733e-17,3.88163260832677e-17,"3181/6637/6632/5441/23658/10283/4904/3183/3312/27258/6633/3188/3178/3185/6629/5093/3190/5440/51639/6635/25804/1655/4116/10921/25949/4809/3192/6638/10236/6428/8896/6628/10286/6636/9939/10914/51690/23524/10949/5439/5432/6634/6627/6427/10772/6631/3184/6625/8683/51691/8106/11051/85437/57819/10250/5435/9295/9879/51503/6426/55660/55110/5437/10992/2521/5434/27339/10907/22827/23350/11157/55339/23451/4670/5438/6626/10084/11017/11338/22916/6429/26121/24148/5094/1665/5431/84844",87
"Neoplastic","R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","53/1971","88/10856",1.54478920983155e-18,5.32563895000733e-17,3.88163260832677e-17,"3315/7316/5720/26986/5688/5721/7979/3312/5698/6418/5696/5685/5714/5684/7534/5691/5717/5694/5682/7529/5690/5683/5686/5704/5699/5693/5713/5702/3184/5578/5710/5705/8125/5709/5715/5692/1981/5719/54512/5700/5706/5708/51013/5689/7514/5687/5695/10213/9491/5707/5701/5718/3842",53
"Neoplastic","R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21","42/1971","60/10856",1.55655418163053e-18,5.32563895000733e-17,3.88163260832677e-17,"7316/1163/5720/5688/5721/7979/5698/6500/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/5719/5700/5753/5706/5708/5689/5687/5695/10213/9491/5707/5701/5718",42
"Neoplastic","R-HSA-5607761","Dectin-1 mediated noncanonical NF-kB signaling","42/1971","60/10856",1.55655418163053e-18,5.32563895000733e-17,3.88163260832677e-17,"7316/5720/5688/5721/7979/5698/6500/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/9040/5719/5700/5706/5708/5689/5970/5687/5695/10213/9491/5707/5701/5718",42
"Neoplastic","R-HSA-5610780","Degradation of GLI1 by the proteasome","42/1971","60/10856",1.55655418163053e-18,5.32563895000733e-17,3.88163260832677e-17,"7316/9978/5720/5688/5721/7979/5698/6500/5696/5685/5714/5684/5691/5717/5694/5682/5690/5683/5686/5704/5699/5693/5713/5702/5710/5705/5709/5715/5692/5719/5700/5706/5708/5689/5687/5567/5695/10213/9491/5707/5701/5718",42
"Normal.Duct","R-HSA-1474244","Extracellular matrix organization","21/173","301/10856",1.22445632983194e-08,9.82013976525219e-06,9.37031317671393e-06,"4060/4313/1277/633/1290/1292/1281/1634/5054/1303/7057/2/1293/871/2192/1514/1289/4052/4323/5352/5118",21
"Normal.Duct","R-HSA-1442490","Collagen degradation","10/173","64/10856",5.86808873702183e-08,2.35310358354575e-05,2.24531605884993e-05,"4313/1277/1290/1292/1281/1303/1293/1514/1289/4323",10
"Normal.Duct","R-HSA-1650814","Collagen biosynthesis and modifying enzymes","10/173","67/10856",9.21972952703998e-08,2.46474102689535e-05,2.35183977759932e-05,"1277/1290/1292/1281/1303/1293/871/1289/5352/5118",10
"Normal.Duct","R-HSA-1474290","Collagen formation","11/173","90/10856",1.71323795814041e-07,3.43504210607152e-05,3.27769472517915e-05,"1277/1290/1292/1281/1303/1293/871/1514/1289/5352/5118",11
"Normal.Duct","R-HSA-3000178","ECM proteoglycans","10/173","76/10856",3.13634819921973e-07,5.03070251154845e-05,4.80026345438472e-05,"4060/1277/633/1290/1292/1281/1634/5054/1293/1289",10
"Normal.Duct","R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","9/173","61/10856",4.58253922835657e-07,6.12532743523662e-05,5.84474740178111e-05,"1277/1290/1292/1281/1303/1293/1514/1289/5118",9
"Normal.Duct","R-HSA-1474228","Degradation of the extracellular matrix","12/173","140/10856",2.27720631145415e-06,0.000260902780255176,0.000248951727583033,"4313/1277/1290/1292/1281/1634/1303/2/1293/1514/1289/4323",12
"Normal.Duct","R-HSA-8948216","Collagen chain trimerization","7/173","44/10856",5.38862958303385e-06,0.000540210115699144,0.000515464961429686,"1277/1290/1292/1281/1303/1293/1289",7
"Normal.Duct","R-HSA-9031628","NGF-stimulated transcription","6/173","39/10856",3.167097316263e-05,0.0028111914349133,0.00268242049242941,"3398/3726/1958/2353/3399/2354",6
"Normal.Duct","R-HSA-186797","Signaling by PDGF","7/173","58/10856",3.50522622807144e-05,0.0028111914349133,0.00268242049242941,"1290/1292/1281/7057/7058/1293/1289",7
"Normal.Duct","R-HSA-3000170","Syndecan interactions","5/173","27/10856",5.89269602303558e-05,0.00400585931227124,0.00382236477230764,"1277/1290/1281/7057/1289",5
"Normal.Duct","R-HSA-216083","Integrin cell surface interactions","8/173","85/10856",5.9938044572637e-05,0.00400585931227124,0.00382236477230764,"4060/1277/1290/1292/1281/7057/1293/1289",8
"Normal.Duct","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","6/173","61/10856",0.000403548940949224,0.0248958654339445,0.0237554720704523,"3398/3726/1958/2353/3399/2354",6
"Normal.Duct","R-HSA-375165","NCAM signaling for neurite out-growth","6/173","63/10856",0.000481030279377827,0.0273712166263431,0.0261174359986238,"1290/1292/1281/1293/6711/1289",6
"Normal.Duct","R-HSA-419037","NCAM1 interactions","5/173","42/10856",0.000511930485530108,0.0273712166263431,0.0261174359986238,"1290/1292/1281/1293/1289",5
"Normal.Duct","R-HSA-77387","Insulin receptor recycling","4/173","26/10856",0.000707980154432628,0.0351659775937146,0.0335551459648649,"3630/3643/8992/10312",4
"Normal.Duct","R-HSA-71384","Ethanol oxidation","3/173","12/10856",0.000787133193116113,0.0351659775937146,0.0335551459648649,"126/217/216",3
"Normal.Duct","R-HSA-199977","ER to Golgi Anterograde Transport","9/173","154/10856",0.000789261342502323,0.0351659775937146,0.0335551459648649,"3630/1075/381/374/10376/2804/6711/10175/10342",9
"Normal.Duct","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","8/173","125/10856",0.000854876983927491,0.0360848074268341,0.0344318873858884,"3491/3488/4313/3956/11167/4052/57104/4240",8
"Normal.Duct","R-HSA-114608","Platelet degranulation ","8/173","129/10856",0.00104994254347609,0.0421026959933911,0.0401741173214272,"805/5054/7057/7422/5919/2/7078/51368",8
"Normal.Duct","R-HSA-8874081","MET activates PTK2 signaling","4/173","30/10856",0.00123501386163976,0.0471657674778612,0.0450052670382006,"1277/1290/1281/1289",4
"Normal.Duct","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","8/173","134/10856",0.00134220238872674,0.0489293779890384,0.0466880926604947,"805/5054/7057/7422/5919/2/7078/51368",8
"Acinar","R-HSA-196741","Cobalamin (Cbl, vitamin B12) transport and metabolism","5/55","21/10856",5.30240087884726e-08,9.50147705567151e-06,8.56248216300576e-06,"440387/5644/1504/11330/5646",5
"Acinar","R-HSA-8935690","Digestion","5/55","22/10856",6.83559500408022e-08,9.50147705567151e-06,8.56248216300576e-06,"1208/5406/279/5407/280",5
"Acinar","R-HSA-8963743","Digestion and absorption","5/55","27/10856",2.05563170657199e-07,1.90488538142338e-05,1.71663279355837e-05,"1208/5406/279/5407/280",5
"Acinar","R-HSA-196854","Metabolism of vitamins and cofactors","8/55","190/10856",4.57656870310448e-06,0.000318071524865761,0.000286637724036544,"1208/440387/5644/1504/5406/11330/7276/5646",8
"Acinar","R-HSA-1592389","Activation of Matrix Metalloproteinases","4/55","33/10856",2.16344584882718e-05,0.00120287589194791,0.00108400023583341,"440387/5644/5645/1504",4
"Acinar","R-HSA-196849","Metabolism of water-soluble vitamins and cofactors","5/55","123/10856",0.000380634530423832,0.0176360665763042,0.0158931610948898,"440387/5644/1504/11330/5646",5
"Acinar","R-HSA-1474228","Degradation of the extracellular matrix","5/55","140/10856",0.000688249842480212,0.0264600560427309,0.0238451091941309,"440387/5644/5645/1504/960",5
"Acinar","R-HSA-1474244","Extracellular matrix organization","7/55","301/10856",0.000761440461661321,0.0264600560427309,0.0238451091941309,"440387/5644/5645/1504/7276/960/6678",7
"Acinar","R-HSA-1462054","Alpha-defensins","2/55","10/10856",0.00110497941347045,0.0325944279817217,0.0293732444515326,"5645/5646",2
"Acinar","R-HSA-189085","Digestion of dietary carbohydrate","2/55","11/10856",0.00134614595449495,0.0325944279817217,0.0293732444515326,"279/280",2
"Acinar","R-HSA-71288","Creatine metabolism","2/55","11/10856",0.00134614595449495,0.0325944279817217,0.0293732444515326,"2628/2593",2
"Acinar","R-HSA-975634","Retinoid metabolism and transport","3/55","44/10856",0.00140695372582971,0.0325944279817217,0.0293732444515326,"1208/5406/7276",3
"Acinar","R-HSA-2160916","Hyaluronan uptake and degradation","2/55","12/10856",0.00161013269878356,0.0344320684816792,0.0310292779198775,"960/8692",2
"Acinar","R-HSA-6806667","Metabolism of fat-soluble vitamins","3/55","48/10856",0.0018113337618442,0.0351523718255631,0.0316783964198562,"1208/5406/7276",3
"Acinar","R-HSA-432047","Passive transport by Aquaporins","2/55","13/10856",0.0018967107100124,0.0351523718255631,0.0316783964198562,"358/343",2
