"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"FSIP2.TAM","hsa05145","Toxoplasmosis","13/370","112/8113",0.00168591925109145,0.0220775140023881,0.0170704605874924,"3310/3303/3304/4261/331/3459/7097/3949/6774/240/3688/5594/2771",13
"FSIP2.TAM","hsa04141","Protein processing in endoplasmic reticulum","17/370","171/8113",0.00199997193989263,0.0241380011466457,0.0186636410779806,"3310/3303/9709/3304/56681/6238/10808/22872/468/3320/1388/5610/3337/7327/4780/6184/23645",17
"FSIP2.TAM","hsa04918","Thyroid hormone synthesis","10/370","75/8113",0.00201881464135582,0.0241380011466457,0.0186636410779806,"2778/486/481/113/2776/3709/468/64764/1388/476",10
"FSIP2.TAM","hsa05205","Proteoglycans in cancer","19/370","205/8113",0.00251864641013872,0.0272084480945081,0.0210377282874283,"5295/3091/1277/1634/1278/6093/4060/4478/3709/7097/6774/1655/5328/27250/5058/3688/5962/5594/4659",19
"FSIP2.TAM","hsa04961","Endocrine and other factor-regulated calcium reabsorption","8/370","53/8113",0.00253914413422095,0.0272084480945081,0.0210377282874283,"2778/6546/486/481/2776/476/1785/1213",8
"FSIP2.TAM","hsa04927","Cortisol synthesis and secretion","9/370","65/8113",0.00257243509257167,0.0272084480945081,0.0210377282874283,"2778/113/2776/3709/468/64764/3164/1388/3949",9
"FSIP2.TAM","hsa05163","Human cytomegalovirus infection","20/370","225/8113",0.00319704845585394,0.0325625305688828,0.0251775355977582,"2778/6352/5295/11214/6093/113/2776/5925/3709/468/2791/64764/1388/6774/2185/5530/59345/5594/7852/2771",20
"FSIP2.TAM","hsa05131","Shigellosis","21/370","247/8113",0.00431167298375681,0.0409034415002109,0.0316267758202587,"718/6352/472/5295/9844/3725/6093/23157/23048/3709/10097/10398/2309/9267/81/4735/4671/7316/3688/5594/114548",21
"FSIP2.TAM","hsa04371","Apelin signaling pathway","14/370","139/8113",0.00431345383093133,0.0409034415002109,0.0316267758202587,"6546/4208/4205/113/7046/51422/2776/59/3709/1490/2791/59345/5594/2771",14
"FSIP2.TAM","hsa05164","Influenza A","16/370","171/8113",0.00489619068298767,0.0445738104345173,0.0344647261541531,"5644/3841/4261/5645/6352/5295/8106/3459/3838/11100/5610/3337/10379/103/5594/114548",16
"FSIP2.TAM","hsa04137","Mitophagy - animal","9/370","72/8113",0.005179514216509,0.0445738104345173,0.0344647261541531,"64786/3725/3091/9101/55669/9958/468/2309/7316",9
"FSIP2.TAM","hsa04144","Endocytosis","21/370","251/8113",0.00518677066874383,0.0445738104345173,0.0344647261541531,"3310/3303/3304/7046/9101/10097/156/9815/9267/3561/23325/3949/100287171/9798/1785/10015/7456/1601/30011/7852/1213",21
"FSIP2.TAM","hsa04724","Glutamatergic synapse","12/370","114/8113",0.00561668456725176,0.046805704727098,0.0361904396358806,"2778/6507/113/2776/3709/156/2791/2744/5530/59345/5594/2771",12
"GRN.TAM","hsa04142","Lysosome","42/174","132/8113",5.20262099881385e-39,1.13417137774142e-36,9.52901109256432e-37,"5641/3988/54/1509/5660/1514/1075/1508/427/1522/968/2760/967/2517/5476/1520/1777/3916/3920/3074/10577/3073/2548/537/950/1200/527/533/53/5538/162/1512/7805/4074/4864/3482/2799/23659/9114/2717/4758/4125",42
"GRN.TAM","hsa04145","Phagosome","29/174","152/8113",5.06269493485617e-20,5.51833747899323e-18,4.63636272981565e-18,"1514/1520/3916/3920/4481/3109/3105/811/9296/537/4360/2214/527/3108/533/8685/7037/2209/821/4074/4973/3122/1536/3689/3107/10376/3106/9114/8992",29
"GRN.TAM","hsa04979","Cholesterol metabolism","14/174","50/8113",1.23534967290688e-12,8.97687428978996e-11,7.54213484511566e-11,"348/341/3988/344/1593/5360/10577/4043/4035/6646/57552/4023/4864/19",14
"GRN.TAM","hsa04612","Antigen processing and presentation","15/174","78/8113",6.8832497827983e-11,3.75137113162507e-09,3.1518038479129e-09,"5641/1514/1508/10437/1520/3109/3105/811/567/3108/821/3122/3309/3107/3106",15
"GRN.TAM","hsa05323","Rheumatoid arthritis","13/174","93/8113",7.57054837987479e-08,3.30075909362541e-06,2.77321140652256e-06,"54/1514/3109/9296/537/527/3108/533/3122/8741/3689/9114/8992",13
"GRN.TAM","hsa05150","Staphylococcus aureus infection","13/174","96/8113",1.11323223541537e-07,4.04474378867586e-06,3.39828787653114e-06,"713/714/712/717/1675/3109/2359/2214/719/3108/2209/3122/3689",13
"GRN.TAM","hsa04610","Complement and coagulation cascades","12/174","85/8113",2.18789909482199e-07,6.81374289530276e-06,5.72472845863196e-06,"713/714/712/2/717/1675/966/710/11326/719/3689/5328",12
"GRN.TAM","hsa05152","Tuberculosis","17/174","180/8113",2.66454117621599e-07,7.26087470518858e-06,6.10039690344188e-06,"1509/1520/3916/3920/3109/537/4360/2214/527/3108/533/2209/2207/3122/3689/9114/808",17
"GRN.TAM","hsa04216","Ferroptosis","8/174","41/8113",1.99058978208061e-06,4.82165080548415e-05,4.05102481967283e-05,"2512/3162/30061/7037/1536/5621/8031/2879",8
"GRN.TAM","hsa00511","Other glycan degradation","5/174","18/8113",2.92679473056882e-05,0.000638041251264002,0.000536065561177868,"2517/3074/3073/4758/4125",5
"GRN.TAM","hsa05110","Vibrio cholerae infection","7/174","50/8113",8.4882970284853e-05,0.00168222613837254,0.00141336237603487,"9296/537/527/533/9601/9114/8992",7
"GRN.TAM","hsa05330","Allograft rejection","6/174","38/8113",0.00013938685800934,0.00253219458716967,0.00212748362224782,"3109/3105/3108/3122/3107/3106",6
"GRN.TAM","hsa05133","Pertussis","8/174","76/8113",0.000207462292412722,0.00347898305738257,0.0029229505165841,"713/714/712/717/710/23643/3689/808",8
"GRN.TAM","hsa05332","Graft-versus-host disease","6/174","42/8113",0.000246712640299829,0.00383790980924605,0.00322451138005221,"3109/3105/3108/3122/3107/3106",6
"GRN.TAM","hsa05416","Viral myocarditis","7/174","60/8113",0.000274112224571145,0.00383790980924605,0.00322451138005221,"3109/3105/3108/3122/3689/3107/3106",7
"GRN.TAM","hsa04940","Type I diabetes mellitus","6/174","43/8113",0.000281681453889618,0.00383790980924605,0.00322451138005221,"3109/3105/3108/3122/3107/3106",6
"GRN.TAM","hsa00520","Amino sugar and nucleotide sugar metabolism","6/174","49/8113",0.000580980308587803,0.00745021807483183,0.0062594782473237,"80896/3074/3073/5973/10007/51005",6
"GRN.TAM","hsa05320","Autoimmune thyroid disease","6/174","53/8113",0.000888687058550181,0.0107629877091077,0.00904278059577377,"3109/3105/3108/3122/3107/3106",6
"GRN.TAM","hsa03320","PPAR signaling pathway","7/174","75/8113",0.00107615878706379,0.012347506083153,0.0103740514653241,"1593/2171/5360/1622/6319/4023/4973",7
"GRN.TAM","hsa05140","Leishmaniasis","7/174","77/8113",0.00125798175228199,0.0137120010998737,0.0115204644682666,"3109/2214/3108/2209/3122/1536/3689",7
"GRN.TAM","hsa04966","Collecting duct acid secretion","4/174","27/8113",0.00243906996975951,0.0251390594570622,0.0211211798432102,"9296/527/9114/8992",4
"GRN.TAM","hsa05322","Systemic lupus erythematosus","9/174","136/8113",0.00253696930300628,0.0251390594570622,0.0211211798432102,"713/714/712/717/3109/2214/3108/2209/3122",9
"GRN.TAM","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","3/174","15/8113",0.00364865937130198,0.0318535938286663,0.0267625558966101,"3074/3073/2717",3
"GRN.TAM","hsa04141","Protein processing in endoplasmic reticulum","10/174","171/8113",0.00366886892278521,0.0318535938286663,0.0267625558966101,"811/10134/6184/10130/7184/821/9601/5034/3309/23471",10
"GRN.TAM","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","6/174","70/8113",0.00376225035181155,0.0318535938286663,0.0267625558966101,"9296/537/527/533/9114/8992",6
