"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"EHT_EC","R-HSA-9711123","Cellular response to chemical stress","30/413","160/10856",2.64928549815891e-13,5.4416324132184e-11,4.26116656967033e-11,"1350/1340/6648/7295/7316/25824/6500/2950/5034/30001/1329/2876/1337/1345/1349/7979/1327/4697/1535/9588/5682/645/5721/9978/6647/5720/5714/1351/5688/5689",30
"EHT_EC","R-HSA-6798695","Neutrophil degranulation","54/413","480/10856",4.50968109164245e-13,7.71907080186132e-11,6.04455500704356e-11,"2512/4282/2495/6282/226/5265/1476/1508/967/1915/3958/1509/6279/6280/5315/2950/718/1471/6590/302/3934/4069/1938/12/960/10577/5660/5478/3320/8673/8655/203068/527/1535/4831/25798/5329/7077/84418/9588/7305/2207/5328/4257/8635/5284/10562/3303/353/3326/4680/11010/5689/83716",54
"EHT_EC","R-HSA-1442490","Collagen degradation","19/413","64/10856",1.26846370469967e-12,1.86101746389509e-10,1.45730266224143e-10,"1277/1278/1281/1293/1508/4313/1292/1509/1290/4316/1513/4323/4320/1300/1301/1295/1289/1291/1303",19
"EHT_EC","R-HSA-114608","Platelet degranulation ","25/413","129/10856",1.27257566422075e-11,1.63366900894339e-09,1.27927343087454e-09,"2335/7076/5919/226/5265/805/967/5054/308/3959/7422/12/5660/5478/7057/3309/2316/710/5216/813/7018/3671/7078/7114/6647",25
"EHT_EC","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","25/413","134/10856",3.05041802156907e-11,3.48086589794604e-09,2.72575364734359e-09,"2335/7076/5919/226/5265/805/967/5054/308/3959/7422/12/5660/5478/7057/3309/2316/710/5216/813/7018/3671/7078/7114/6647",25
"EHT_EC","R-HSA-1474228","Degradation of the extracellular matrix","25/413","140/10856",8.23650719942988e-11,8.45889289381449e-09,6.62388578985729e-09,"2335/7076/1277/1278/1281/1634/1293/1508/4313/1292/1509/1290/4316/1513/960/4323/4320/1300/1301/1295/1289/1291/7077/682/1303",25
"EHT_EC","R-HSA-1474290","Collagen formation","20/413","90/10856",1.11934784190407e-10,1.04506384875953e-08,8.18355742789196e-09,"1277/1278/1281/1293/1508/1292/1290/4316/5034/5118/1300/1301/5479/1295/1289/4015/1291/5352/5033/1303",20
"EHT_EC","R-HSA-1650814","Collagen biosynthesis and modifying enzymes","17/413","67/10856",3.09839085330907e-10,2.65170617195702e-08,2.07646544905977e-08,"1277/1278/1281/1293/1292/1290/5034/5118/1300/1301/5479/1295/1289/1291/5352/5033/1303",17
"EHT_EC","R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","16/413","61/10856",6.07740398049247e-10,4.80114914458906e-08,3.75962481060425e-08,"1277/1278/1281/1293/1508/1292/1290/4316/5118/1300/1301/1295/1289/4015/1291/1303",16
"EHT_EC","R-HSA-8949613","Cristae formation","11/413","31/10856",9.01395199819285e-09,6.61237764438861e-07,5.17793934332281e-07,"517/10632/521/9551/514/513/10476/3313/518/440574/125988",11
"EHT_EC","R-HSA-216083","Integrin cell surface interactions","17/413","85/10856",1.56208763857298e-08,1.06950933654296e-06,8.37498214645441e-07,"2335/1277/1278/1281/4060/1293/1311/1292/1290/960/1300/7057/1295/1289/1291/682/3688",17
"EHT_EC","R-HSA-3000178","ECM proteoglycans","16/413","76/10856",1.92034270614965e-08,1.23261997450981e-06,9.65224886512061e-07,"2335/1277/1278/1281/4060/1634/633/1293/1311/1292/5054/1462/1290/1289/1291/3688",16
"EHT_EC","R-HSA-5661231","Metallothioneins bind metals","7/413","11/10856",3.17190826583945e-08,1.91620575824536e-06,1.50051883288009e-06,"4502/4493/4501/4495/4499/4494/4489",7
"EHT_EC","R-HSA-9707564","Cytoprotection by HMOX1","20/413","124/10856",3.997215957904e-08,2.28063377153745e-06,1.78589063850214e-06,"1350/1340/7316/6500/1329/1337/1345/1349/7979/1327/4697/5682/645/5721/9978/5720/5714/1351/5688/5689",20
"EHT_EC","R-HSA-8948216","Collagen chain trimerization","12/413","44/10856",5.4752298360395e-08,2.95950581137503e-06,2.31749340428486e-06,"1277/1278/1281/1293/1292/1290/1300/1301/1295/1289/1291/1303",12
"EHT_EC","R-HSA-163210","Formation of ATP by chemiosmotic coupling","8/413","18/10856",1.28369843111699e-07,6.59179144378572e-06,5.16181895459672e-06,"517/10632/521/9551/514/513/10476/518",8
"Venous_EC","R-HSA-202430","Translocation of ZAP-70 to Immunological synapse","5/86","19/10856",2.95616914361913e-07,9.2896370330552e-05,8.54892535030608e-05,"3122/3123/3113/3115/3117",5
"Venous_EC","R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains","5/86","22/10856",6.57087942787429e-07,9.2896370330552e-05,8.54892535030608e-05,"3122/3123/3113/3115/3117",5
"Venous_EC","R-HSA-389948","PD-1 signaling","5/86","23/10856",8.34398535903162e-07,9.2896370330552e-05,8.54892535030608e-05,"3122/3123/3113/3115/3117",5
"Venous_EC","R-HSA-202433","Generation of second messenger molecules","5/86","34/10856",6.44327464654996e-06,0.000434304994226146,0.000399675569851985,"3122/3123/3113/3115/3117",5
"Venous_EC","R-HSA-877300","Interferon gamma signaling","7/86","91/10856",7.2281601186058e-06,0.000434304994226146,0.000399675569851985,"3122/3123/3113/3115/7412/3117/3383",7
"Venous_EC","R-HSA-114608","Platelet degranulation ","8/86","129/10856",7.80188612382299e-06,0.000434304994226146,0.000399675569851985,"1191/7450/6403/7076/87/22915/12/7114",8
"Venous_EC","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","8/86","134/10856",1.03290822253799e-05,0.000492844780468126,0.00045354767064826,"1191/7450/6403/7076/87/22915/12/7114",8
"Venous_EC","R-HSA-2132295","MHC class II antigen presentation","7/86","123/10856",5.17240820212209e-05,0.00215948042438597,0.00198729367765743,"972/3122/3123/1075/3113/3115/3117",7
"Venous_EC","R-HSA-202424","Downstream TCR signaling","6/86","98/10856",0.000121837981528812,0.00452154287006924,0.00416101644519451,"3122/3123/3113/3115/4792/3117",6
"Venous_EC","R-HSA-913531","Interferon Signaling","8/86","199/10856",0.00017291710180434,0.00577543120026495,0.00531492565545971,"3122/3123/3113/3115/7412/3117/3383/8519",8
"Venous_EC","R-HSA-8957275","Post-translational protein phosphorylation","6/86","108/10856",0.000207961735799638,0.00581145387117621,0.00534807604911268,"7076/3490/1471/8404/3487/3491",6
"Venous_EC","R-HSA-388841","Costimulation by the CD28 family","5/86","69/10856",0.000209405382631794,0.00581145387117621,0.00534807604911268,"3122/3123/3113/3115/3117",5
"Venous_EC","R-HSA-76002","Platelet activation, signaling and aggregation","9/86","263/10856",0.00022619431235117,0.00581145387117621,0.00534807604911268,"1191/7450/6403/7076/87/22915/12/7114/2787",9
"Venous_EC","R-HSA-202403","TCR signaling","6/86","120/10856",0.000368083332211124,0.00878141663989396,0.00808122804553746,"3122/3123/3113/3115/4792/3117",6
"Venous_EC","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","6/86","125/10856",0.000458029161056146,0.00992310531693924,0.00913188387187601,"7076/3490/1471/8404/3487/3491",6
"Venous_EC","R-HSA-6783783","Interleukin-10 signaling","4/86","47/10856",0.000505068234694512,0.00992310531693924,0.00913188387187601,"3554/7076/3383/7132",4
"Venous_EC","R-HSA-977606","Regulation of Complement cascade","4/86","47/10856",0.000505068234694512,0.00992310531693924,0.00913188387187601,"1191/730/966/3426",4
"Venous_EC","R-HSA-216083","Integrin cell surface interactions","5/86","85/10856",0.00055354878533614,0.010271405239015,0.00945241200690952,"7450/8174/7412/3383/58494",5
"Venous_EC","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","6/86","132/10856",0.000611787746346467,0.0107545845936695,0.00989706492704534,"8174/7412/3383/8519/56654/9976",6
"Venous_EC","R-HSA-9613829","Chaperone Mediated Autophagy","3/86","22/10856",0.000662975363851808,0.0110716885763252,0.0101888845391962,"1915/6035/7431",3
"Arterial_EC","R-HSA-909733","Interferon alpha/beta signaling","7/89","72/10856",1.87457357324658e-06,0.00074420570857889,0.000651167662285653,"3429/8519/10581/684/9636/2537/10410",7
"Arterial_EC","R-HSA-5625900","RHO GTPases activate CIT","4/89","20/10856",1.84981465667396e-05,0.0036718820934978,0.00321283598264424,"388/103910/389/5879",4
"Arterial_EC","R-HSA-400685","Sema4D in semaphorin signaling","4/89","25/10856",4.68082316595063e-05,0.00619428932294133,0.00541990050794284,"388/103910/389/5879",4
"Arterial_EC","R-HSA-2129379","Molecules associated with elastic fibres","4/89","38/10856",0.000251809519408017,0.0249920948012457,0.0218676687906962,"10516/8425/2199/2006",4
"Arterial_EC","R-HSA-1566948","Elastic fibre formation","4/89","45/10856",0.000486550176174296,0.0315362964477408,0.0275937367831221,"10516/8425/2199/2006",4
"Arterial_EC","R-HSA-5627117","RHO GTPases Activate ROCKs","3/89","20/10856",0.000548927147359382,0.0315362964477408,0.0275937367831221,"388/103910/389",3
"Arterial_EC","R-HSA-416572","Sema4D induced cell migration and growth-cone collapse","3/89","21/10856",0.000636630355162398,0.0315362964477408,0.0275937367831221,"388/103910/389",3
"Arterial_EC","R-HSA-114608","Platelet degranulation ","6/89","129/10856",0.000650352449463695,0.0315362964477408,0.0275937367831221,"5552/3481/928/801/8407/5216",6
"Arterial_EC","R-HSA-1474244","Extracellular matrix organization","9/89","301/10856",0.000781333264108236,0.0315362964477408,0.0275937367831221,"3384/9510/10516/58494/8425/2199/977/4313/2006",9
"Arterial_EC","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","6/89","134/10856",0.00079436514981715,0.0315362964477408,0.0275937367831221,"5552/3481/928/801/8407/5216",6
"Arterial_EC","R-HSA-5627123","RHO GTPases activate PAKs","3/89","24/10856",0.000951763369034488,0.0343500052278811,0.0300556853379312,"103910/801/5879",3
"Arterial_EC","R-HSA-5625740","RHO GTPases activate PKNs","5/89","95/10856",0.00107321437938074,0.0355055090511795,0.0310667320347056,"388/103910/94274/389/5879",5
"Arterial_EC","R-HSA-913531","Interferon Signaling","7/89","199/10856",0.00121212558795003,0.0370164506473971,0.0323887808925919,"3429/8519/10581/684/9636/2537/10410",7
"Arterial_EC","R-HSA-76002","Platelet activation, signaling and aggregation","8/89","263/10856",0.00138438305870807,0.0392571481647932,0.0343493540882454,"5552/388/3481/928/801/5879/8407/5216",8
"Arterial_EC","R-HSA-5218920","VEGFR2 mediated vascular permeability","3/89","29/10856",0.00166817870990177,0.0441511298554002,0.0386315069661462,"857/801/5879",3
"Arterial_EC","R-HSA-373755","Semaphorin interactions","4/89","65/10856",0.00195217318404252,0.0484382971290551,0.0423827072851337,"388/103910/389/5879",4
