"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"T.Reg","hsa05203","Viral carcinogenesis","17/228","204/8113",5.71671725009571e-05,0.000711731297636916,0.000517513351061296,"5366/3516/5315/894/4792/3105/64764/3572/6774/5902/3134/7529/5879/3106/7531/10379/7533",17
"Early.CD8","hsa04660","T cell receptor signaling pathway","14/112","104/8113",1.12900440555314e-10,2.47251964816138e-08,1.87771259028838e-08,"5295/925/959/916/2534/2353/926/3725/4792/917/915/5788/3932/919",14
"Early.CD8","hsa05169","Epstein-Barr virus infection","17/112","202/8113",1.86109749111438e-09,2.03790175277024e-07,1.5476494926109e-07,"7128/5295/916/3725/4792/917/1027/915/960/864/3107/7431/567/3133/841/8717/919",17
"Early.CD8","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","11/112","89/8113",3.13217448880894e-08,1.94560574326875e-06,1.47755687304236e-06,"5295/916/2353/3725/4792/3459/917/915/27436/3932/919",11
"Early.CD8","hsa05340","Primary immunodeficiency","8/112","38/8113",3.55361779592466e-08,1.94560574326875e-06,1.47755687304236e-06,"3575/925/959/916/926/915/5788/3932",8
"Early.CD8","hsa05142","Chagas disease","11/112","102/8113",1.31546394442039e-07,5.76173207656131e-06,4.37564848880888e-06,"5295/916/6352/2353/3725/4792/3459/917/915/841/919",11
"Early.CD8","hsa05170","Human immunodeficiency virus 1 infection","15/112","212/8113",1.84481988765278e-07,6.73359258993266e-06,5.11371126752877e-06,"5295/916/2353/3725/4792/7852/917/915/801/3107/567/3133/841/8717/919",15
"Early.CD8","hsa04659","Th17 cell differentiation","11/112","108/8113",2.37720571287739e-07,7.43725787314497e-06,5.64809778397935e-06,"916/2353/3725/4792/6095/3459/917/915/3932/3320/919",11
"Early.CD8","hsa05163","Human cytomegalovirus infection","15/112","225/8113",3.99997617760833e-07,1.09499347862028e-05,8.31573994818574e-06,"5295/5734/6351/5732/6352/9560/4792/7852/3587/801/3107/567/3133/841/8717",15
"Early.CD8","hsa04658","Th1 and Th2 cell differentiation","10/112","92/8113",4.68853089189315e-07,1.14087585036067e-05,8.66418574174406e-06,"916/2353/3725/4792/3459/917/915/864/3932/919",10
"Early.CD8","hsa04640","Hematopoietic cell lineage","10/112","99/8113",9.34534188134053e-07,2.04662987201358e-05,1.55427791289664e-05,"3575/925/916/926/914/917/915/960/924/1604",10
"Early.CD8","hsa04650","Natural killer cell mediated cytotoxicity","11/112","131/8113",1.67717012821554e-06,3.33909325526547e-05,2.53581703596224e-05,"5295/2534/3821/3459/22914/4068/3824/3107/3932/3133/919",11
"Early.CD8","hsa04668","TNF signaling pathway","10/112","112/8113",2.92277160699207e-06,5.07322960334734e-05,3.85277710804557e-05,"7128/5295/6352/2353/3726/3725/4792/1051/841/8717",10
"Early.CD8","hsa05162","Measles","11/112","139/8113",3.01150615723815e-06,5.07322960334734e-05,3.85277710804557e-05,"7128/5295/916/2353/3725/4792/917/1027/915/841/8717",11
"Early.CD8","hsa05166","Human T-cell leukemia virus 1 infection","13/112","222/8113",1.05121443960865e-05,0.0001573649264005,0.000119508091186153,"7538/5295/916/2353/3725/4792/917/915/2113/3107/3932/567/3133",13
"Early.CD8","hsa04612","Antigen processing and presentation","8/112","78/8113",1.07784196164726e-05,0.0001573649264005,0.000119508091186153,"925/926/3821/3824/3107/567/3133/3320",8
"Early.CD8","hsa05167","Kaposi sarcoma-associated herpesvirus infection","12/112","194/8113",1.35635557607212e-05,0.000185651169474872,0.000140989592775918,"7538/5295/2353/3725/4792/3459/9976/801/3107/3133/841/8717",12
"Early.CD8","hsa05132","Salmonella infection","13/112","249/8113",3.5619979779436e-05,0.000447941389288082,0.000340181396335097,"2353/3725/4792/6993/6990/5788/6281/7846/3320/9648/841/8717/79026",13
"Early.CD8","hsa04514","Cell adhesion molecules","10/112","149/8113",3.68171004894314e-05,0.000447941389288082,0.000340181396335097,"925/959/926/914/5788/4267/64115/923/3107/3133",10
"Early.CD8","hsa04657","IL-17 signaling pathway","8/112","94/8113",4.26189919209871e-05,0.000491239959510325,0.000373063751995344,"7128/2353/3725/4792/1051/3320/841/8717",8
"Early.CD8","hsa04380","Osteoclast differentiation","9/112","128/8113",6.38466465971018e-05,0.000699120780238265,0.000530935271702215,"5295/2534/2353/3726/3725/4792/3459/814/3932",9
"Plasma","hsa04141","Protein processing in endoplasmic reticulum","75/503","171/8113",3.11904740005317e-46,9.38833267416003e-44,7.91253077276645e-44,"7494/91319/6748/81567/9709/7184/6238/6747/3303/3998/55829/3304/27248/6400/3309/6184/10952/51465/9601/468/29927/6185/3337/10130/3310/5034/23471/64374/23645/7095/821/84447/10970/10960/51128/10802/51726/5611/64215/3320/79139/23480/6745/811/10525/4121/10956/440275/22872/10905/6396/2081/1650/8720/3703/11231/1603/9695/23193/51009/7841/9871/55741/23190/10483/56605/10113/258010/10808/54431/201595/2923/7326/30001/1649",75
"Plasma","hsa04932","Non-alcoholic fatty liver disease","41/503","155/8113",4.94389727190357e-16,7.44056539421488e-14,6.27094338173032e-14,"7494/3630/468/3725/2353/10018/9021/27089/3643/2081/9377/4694/4713/4718/4726/836/54539/4701/3576/4717/4695/4710/4731/1347/4716/51094/4729/126328/4700/4712/7388/4728/1340/1537/56901/22877/1649/1329/4706/4697/1337",41
"Plasma","hsa05012","Parkinson disease","49/503","266/8113",2.643430556901e-12,2.65224199209067e-10,2.23532197969523e-10,"7494/3309/51465/468/2778/27089/7316/7922/2081/9377/4694/4713/4718/522/291/4726/836/598/5694/516/55630/54539/4701/7295/4717/4695/4710/5693/4731/1347/4716/4729/126328/4700/3709/7326/4712/7388/1843/4728/1340/1537/56901/1649/1329/4706/10383/4697/1337",49
"Plasma","hsa00510","N-Glycan biosynthesis","20/503","50/8113",4.00742592318115e-12,3.01558800719382e-10,2.54155170391226e-10,"6184/6480/6185/29880/4121/10905/1650/3703/1603/23193/7841/4245/199857/54344/2530/8818/10195/201595/4247/8703",20
"Plasma","hsa03060","Protein export","14/503","23/8113",5.06708892898763e-12,3.05038753525056e-10,2.57088090923373e-10,"90701/60559/3309/9789/10952/29927/28972/58477/7095/23480/6734/11231/6729/6728",14
"Plasma","hsa05020","Prion disease","49/503","273/8113",7.1599211379108e-12,3.59189377085192e-10,3.0272649021693e-10,"64764/3303/3304/3309/468/1535/3310/27089/857/9377/4694/4713/4718/522/291/4726/836/5694/516/54539/4701/4717/4695/4710/5693/858/4731/1347/1958/4716/4729/712/126328/4700/3709/4712/7388/4728/1340/713/1537/56901/10488/1649/1329/4706/10383/4697/1337",49
"Plasma","hsa00190","Oxidative phosphorylation","32/503","134/8113",1.80711492572243e-11,7.77059418060646e-10,6.54909318946025e-10,"27089/533/9377/4694/4713/4718/522/537/4726/516/54539/4701/4717/4695/4710/4731/1347/4716/4729/126328/10063/4700/4712/7388/4728/1340/1537/56901/1329/4706/4697/1337",32
"Plasma","hsa05415","Diabetic cardiomyopathy","40/503","203/8113",3.4817855251093e-11,1.31002180382237e-09,1.10409251519913e-09,"3630/1535/1277/27089/1278/1281/3643/4313/9377/4694/4713/4718/522/291/4726/516/54539/4701/4717/4695/4710/4731/1347/4716/4729/126328/4700/4712/7388/4728/1340/1537/489/488/56901/51660/1329/4706/4697/1337",40
"Plasma","hsa05208","Chemical carcinogenesis - reactive oxygen species","40/503","223/8113",6.8970766384811e-10,2.30668896464757e-08,1.94408826885842e-08,"3725/2353/1535/27089/2309/10327/9377/4694/4713/4718/522/291/4726/516/54539/4701/4717/4695/4710/4731/2946/4258/1347/4716/4729/126328/4700/4712/7388/4728/1340/1537/2944/873/56901/2885/1329/4706/4697/1337",40
"Plasma","hsa00513","Various types of N-glycan biosynthesis","15/503","39/8113",3.93602275299429e-09,1.18474284865128e-07,9.98506824706972e-08,"6184/6185/4121/10905/1650/3703/1603/3074/4245/199857/2530/10195/201595/4247/8703",15
"Plasma","hsa04714","Thermogenesis","38/503","232/8113",2.52665821487653e-08,6.91385566070759e-07,5.82702995009802e-07,"64764/2778/27089/9377/4694/4713/4718/522/11343/4726/516/54539/4701/4717/4695/4710/6199/4731/1347/4716/4729/126328/10063/4700/4712/7388/4728/1340/25915/1537/56901/10488/2885/28958/1329/4706/4697/1337",38
"Plasma","hsa04974","Protein digestion and absorption","23/503","103/8113",5.14559686283454e-08,1.22526072554947e-06,1.03265548122896e-06,"486/54407/1277/440387/1278/1281/10136/5644/481/1504/5547/5645/6520/6510/1284/80781/1292/1282/1360/1357/1291/476/1293",23
"Plasma","hsa05010","Alzheimer disease","52/503","384/8113",5.291823731609e-08,1.22526072554947e-06,1.03265548122896e-06,"7494/3630/468/348/27089/55062/1454/7922/3643/55851/2081/9377/4694/4713/4718/522/291/4726/836/5694/516/55630/54539/4701/4717/4695/4710/5693/4731/1347/4716/4729/23385/126328/10313/4700/3709/4712/7388/4728/1340/1537/489/488/56901/1649/1329/351/4706/10383/4697/1337",52
"Plasma","hsa05016","Huntington disease","43/503","306/8113",2.87860226266956e-07,6.18899486473954e-06,5.21611387446137e-06,"64764/27089/55062/2081/9377/4694/4713/4718/2876/522/291/4726/836/5694/516/54539/4701/4717/4695/5441/4710/5693/4731/1347/4716/4729/1213/126328/4700/2877/4712/7388/4728/1340/1537/56901/10488/5438/1329/4706/10383/4697/1337",43
