"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"Prolif.Lymph","GO:0140097","catalytic activity, acting on DNA","41/960","204/18337",7.09695040982893e-14,1.73165589999826e-11,1.34219518277116e-11,"5111/7153/4176/2237/4172/1786/4830/4174/5984/5982/4173/5983/79915/4175/4171/3978/5889/5888/2547/10856/4968/5981/10714/7520/57804/7150/8607/5985/1736/1653/54108/56655/7014/54107/79008/1663/8930/92667/1108/10728/7374",41
"Prolif.Lymph","GO:0003954","NADH dehydrogenase activity","18/960","45/18337",3.34641198987179e-12,4.08262262764358e-10,3.16441414480859e-10,"4709/4706/55967/4695/4701/4729/4697/4712/4707/4726/4723/4708/4700/4710/4728/4718/4722/51079",18
"Prolif.Lymph","GO:0008137","NADH dehydrogenase (ubiquinone) activity","18/960","45/18337",3.34641198987179e-12,4.08262262764358e-10,3.16441414480859e-10,"4709/4706/55967/4695/4701/4729/4697/4712/4707/4726/4723/4708/4700/4710/4728/4718/4722/51079",18
"Prolif.Lymph","GO:0050136","NADH dehydrogenase (quinone) activity","18/960","45/18337",3.34641198987179e-12,4.08262262764358e-10,3.16441414480859e-10,"4709/4706/55967/4695/4701/4729/4697/4712/4707/4726/4723/4708/4700/4710/4728/4718/4722/51079",18
"Prolif.Lymph","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","18/960","48/18337",1.22777210959239e-11,1.28389883460233e-09,9.95141604616988e-10,"4709/4706/55967/4695/4701/4729/4697/4712/4707/4726/4723/4708/4700/4710/4728/4718/4722/51079",18
"Prolif.Lymph","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","19/960","60/18337",1.01724302814092e-10,9.3077737074894e-09,7.21439463378888e-09,"4709/4706/55967/4695/4701/4729/4697/51181/4712/4707/4726/4723/4708/4700/4710/4728/4718/4722/51079",19
"Prolif.Lymph","GO:0008022","protein C-terminus binding","34/960","185/18337",1.27017057210147e-10,1.0330720653092e-08,8.00727413289699e-09,"5111/4288/1063/7153/991/4085/10935/10055/8655/8815/11151/5501/23421/8089/10971/5888/7430/2547/4691/7529/29899/675/22919/11073/5515/7520/28988/11267/1445/4436/7014/11331/10963/5245",34
"Prolif.Lymph","GO:0031491","nucleosome binding","20/960","70/18337",2.62983659125997e-10,1.9250403848023e-08,1.49208623440961e-08,"3151/3150/60/29128/3065/7443/6598/6749/9324/11198/5928/6597/3183/86/1104/6599/8726/3066/8932/1108",20
"Prolif.Lymph","GO:0016651","oxidoreductase activity, acting on NAD(P)H","24/960","102/18337",3.71396756502098e-10,2.47147659781396e-08,1.9156253756424e-08,"84817/10935/4709/7295/5230/4706/55967/4695/4701/4729/4697/51181/4712/4707/4726/4723/4708/4700/1738/4710/4728/4718/4722/51079",24
"Prolif.Lymph","GO:0051082","unfolded protein binding","26/960","120/18337",4.80660744953606e-10,2.75036699917423e-08,2.13179150496823e-08,"10383/5478/3320/22948/3336/10036/3329/10694/10576/3326/7411/10856/7203/908/134492/10726/6950/5203/4869/10575/10574/3303/10471/3313/10772/10728",26
"Prolif.Lymph","GO:0045296","cadherin binding","47/960","332/18337",4.88453155591051e-10,2.75036699917423e-08,2.13179150496823e-08,"9133/5902/5901/5315/3939/5052/5216/2023/7112/5499/7531/9588/10226/5694/8727/10694/11315/3190/10606/3326/26135/302/81624/7430/7529/3875/829/55379/226/22919/57650/10726/28988/9793/128866/8607/10598/29789/4072/10528/3303/7458/10190/832/471/4735/9689",47
"Prolif.Lymph","GO:0015631","tubulin binding","50/960","368/18337",5.84461249670049e-10,3.05589739113197e-08,2.36860611708388e-08,"3925/1063/51203/332/2597/22974/51512/348235/1062/5347/9055/4830/3835/9787/9585/3833/29127/22948/9493/90417/11004/672/9126/27101/3832/9928/7411/55704/7430/56992/9702/4968/675/226/54930/22919/9141/6280/9793/93323/55920/374969/6902/403/8766/51115/4599/282991/10808/80346",50
"Prolif.Lymph","GO:0031492","nucleosomal DNA binding","15/960","40/18337",6.40200761985286e-10,3.1241797184882e-08,2.42153130322856e-08,"3151/3150/60/3065/6598/9324/5928/6597/3183/86/1104/6599/3066/8932/1108",15
"Prolif.Lymph","GO:0016887","ATPase activity","58/960","478/18337",2.02807185581416e-09,9.27842874034977e-08,7.19164954134099e-08,"7153/4176/10212/4172/1062/3835/9585/3070/4174/509/3833/3320/29028/1973/5702/5984/506/5982/9493/3329/4173/11004/5983/9775/79915/3832/4175/4171/5700/10694/5889/9928/5888/2547/5928/56992/10856/6597/4637/498/5981/9861/7520/8607/2956/29789/5985/5705/1653/102157402/4436/3303/5704/3313/1663/5701/8458/1108",58
"Prolif.Lymph","GO:0008094","DNA-dependent ATPase activity","16/960","51/18337",3.57545669514279e-09,1.53954958873207e-07,1.19329483509719e-07,"7153/5984/5982/5983/5889/5888/2547/5928/6597/5981/7520/2956/5985/4436/1663/8458",16
"Prolif.Lymph","GO:0004298","threonine-type endopeptidase activity","9/960","14/18337",4.49484536241561e-09,1.82790378071568e-07,1.41679628674972e-07,"5685/5690/5691/5694/5689/5695/5698/5696/5693",9
"Prolif.Lymph","GO:0070182","DNA polymerase binding","10/960","20/18337",1.68807582142279e-08,6.50353421727097e-07,5.04084691272513e-07,"5111/3146/81620/3320/55215/3326/5888/6597/79035/10728",10
"Prolif.Lymph","GO:0008017","microtubule binding","37/960","269/18337",7.37204262730207e-08,2.69816760159256e-06,2.09133209269254e-06,"1063/51203/332/2597/22974/51512/348235/1062/5347/9055/3835/9787/9585/3833/29127/9493/90417/11004/3832/9928/55704/7430/56992/9702/4968/54930/22919/6280/9793/93323/55920/374969/403/8766/51115/4599/80346",37
"T.Reg","GO:0002020","protease binding","14/394","131/18337",8.89785352280322e-07,0.000192552240463192,0.000164750580075458,"57414/940/7128/8738/970/8837/11315/5272/596/3688/117584/7415/7341/5621",14
"T.Reg","GO:0045296","cadherin binding","23/394","332/18337",9.14323996756292e-07,0.000192552240463192,0.000164750580075458,"5315/51429/2023/11315/5062/8826/5902/5052/3688/1499/7529/6772/3939/79180/23164/57175/682/8428/5962/7112/7531/5216/3927",23
"T.Reg","GO:0005031","tumor necrosis factor-activated receptor activity","5/394","10/18337",1.02969112547161e-06,0.000192552240463192,0.000164750580075458,"7293/8784/7133/8718/355",5
"T.Reg","GO:0005035","death receptor activity","5/394","12/18337",3.12302490069544e-06,0.000364592728331516,0.000311950997502902,"7293/8784/7133/8718/355",5
"T.Reg","GO:0003954","NADH dehydrogenase activity","8/394","45/18337",4.54928538025065e-06,0.000364592728331516,0.000311950997502902,"4717/4718/4729/4701/4714/4700/51079/4707",8
"T.Reg","GO:0008137","NADH dehydrogenase (ubiquinone) activity","8/394","45/18337",4.54928538025065e-06,0.000364592728331516,0.000311950997502902,"4717/4718/4729/4701/4714/4700/51079/4707",8
"T.Reg","GO:0050136","NADH dehydrogenase (quinone) activity","8/394","45/18337",4.54928538025065e-06,0.000364592728331516,0.000311950997502902,"4717/4718/4729/4701/4714/4700/51079/4707",8
"T.Reg","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","8/394","48/18337",7.52843177990929e-06,0.000527931278566139,0.000451705906794558,"4717/4718/4729/4701/4714/4700/51079/4707",8
"T.Reg","GO:0016651","oxidoreductase activity, acting on NAD(P)H","11/394","102/18337",1.21260256106924e-05,0.000755855596399826,0.000646721365903595,"7295/4717/4718/84817/4729/4701/4714/4689/4700/51079/4707",11
"T.Reg","GO:0044389","ubiquitin-like protein ligase binding","20/394","312/18337",1.48718661341071e-05,0.000834311690123408,0.000713849574437141,"7133/8027/23113/84557/51429/4792/55353/9636/7167/10010/6613/27101/596/6923/117584/6772/7415/7341/7531/811",20
"T.Reg","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","8/394","60/18337",4.07779404800808e-05,0.00204428042820428,0.0017491169439181,"4717/4718/4729/4701/4714/4700/51079/4707",8
"T.Reg","GO:0009055","electron transfer activity","12/394","138/18337",4.37279235979524e-05,0.00204428042820428,0.0017491169439181,"2745/4717/9377/4718/4729/1351/4701/1329/4714/4700/51079/4707",12
"T.Reg","GO:0031625","ubiquitin protein ligase binding","18/394","293/18337",6.87200503687694e-05,0.00296553448129843,0.00253735570592379,"7133/23113/84557/51429/4792/55353/9636/7167/10010/6613/27101/596/6923/117584/7415/7341/7531/811",18
"T.Reg","GO:0016209","antioxidant activity","9/394","86/18337",9.52136859081674e-05,0.00381534841389157,0.00326446923113717,"6647/2876/11315/7001/7295/9446/84817/4258/5052",9
"T.Reg","GO:0019955","cytokine binding","11/394","136/18337",0.000173031346369675,0.00647137235422585,0.0055370030838296,"3559/3604/7133/920/7850/3561/3560/11315/3572/3676/3688",11
"T.Reg","GO:0019902","phosphatase binding","13/394","193/18337",0.000286343009228812,0.0100399017610852,0.00859029027686437,"1075/6647/8631/6774/10776/8826/596/11123/3932/1499/7415/3958/9961",13
"T.Reg","GO:0019903","protein phosphatase binding","11/394","148/18337",0.000361223828855902,0.0119203863522448,0.010199261050049,"6647/8631/6774/10776/8826/596/3932/1499/7415/3958/9961",11
"T.Reg","GO:0061134","peptidase regulator activity","14/394","230/18337",0.00047517672845352,0.0148096747034681,0.0126713794254272,"9806/330/939/1075/2597/834/27018/9232/10010/334/5272/684/7415/5621",14
"T.Reg","GO:0051019","mitogen-activated protein kinase binding","5/394","32/18337",0.000557368140278287,0.0164570277208484,0.0140808793333462,"1846/80824/8826/10318/7175",5
"T.Reg","GO:1990381","ubiquitin-specific protease binding","4/394","21/18337",0.000940202821942157,0.0263726891554775,0.0225648677266118,"57414/11315/7415/7341",4
"Early.CD8","GO:0042608","T cell receptor binding","5/202","11/18337",6.75935602937404e-08,2.87948566851334e-05,2.29818104998717e-05,"916/2534/917/3932/3133",5
"Early.CD8","GO:0030159","signaling receptor complex adaptor activity","6/202","43/18337",7.20240323039315e-06,0.00153411188807374,0.00122440854916684,"5295/916/50852/917/9908/8717",6
"Early.CD8","GO:0035591","signaling adaptor activity","7/202","70/18337",1.18229154872776e-05,0.00167885399919342,0.00133993042189146,"5295/916/50852/917/56990/9908/8717",7
"Early.CD8","GO:0043548","phosphatidylinositol 3-kinase binding","5/202","32/18337",2.44070356225084e-05,0.00259934929379714,0.00207459802791321,"5295/2534/113791/801/3932",5
"Early.CD8","GO:1990782","protein tyrosine kinase binding","7/202","98/18337",0.000105244709706573,0.00896684926700001,0.00715664026004695,"5295/10140/50852/914/3320/8717/919",7
"Early.CD8","GO:0140375","immune receptor activity","8/202","136/18337",0.000133272779563588,0.00917858564625125,0.00732563173644466,"3575/10663/7852/3821/3459/960/3587/3824",8
"Early.CD8","GO:0001965","G-protein alpha-subunit binding","4/202","25/18337",0.000150821829867978,0.00917858564625125,0.00732563173644466,"5996/2149/5997/4925",4
"Early.CD8","GO:0023023","MHC protein complex binding","4/202","26/18337",0.000176714449270237,0.00941004442364014,0.00751036409398509,"925/3821/3824/3320",4
"Early.CD8","GO:0035256","G protein-coupled glutamate receptor binding","3/202","12/18337",0.00026927884341645,0.0122478404488212,0.00977527171971646,"2534/801/5621",3
"Early.CD8","GO:0048306","calcium-dependent protein binding","6/202","84/18337",0.000330344829009785,0.0122478404488212,0.00977527171971646,"301/6281/801/6275/6844/6282",6
"Early.CD8","GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity","3/202","13/18337",0.00034722580421641,0.0122478404488212,0.00977527171971646,"5295/50852/8717",3
"Early.CD8","GO:0072542","protein phosphatase activator activity","3/202","13/18337",0.00034722580421641,0.0122478404488212,0.00977527171971646,"5527/23645/801",3
"Early.CD8","GO:0043621","protein self-association","5/202","56/18337",0.000373760389283277,0.0122478404488212,0.00977527171971646,"7128/6352/914/258010/6844",5
"Early.CD8","GO:0019211","phosphatase activator activity","3/202","16/18337",0.000663505011460733,0.0190009611519563,0.0151650863654111,"5527/23645/801",3
"Early.CD8","GO:0030674","protein-macromolecule adaptor activity","10/202","263/18337",0.000694488824798082,0.0190009611519563,0.0151650863654111,"5295/916/50852/917/6386/23224/56990/9908/8717/6844",10
"Early.CD8","GO:0004896","cytokine receptor activity","6/202","97/18337",0.000713651123078169,0.0190009611519563,0.0151650863654111,"3575/10663/7852/3459/960/3587",6
"Early.CD8","GO:0042287","MHC protein binding","4/202","40/18337",0.000957776613544458,0.0240007551394082,0.0191555322708892,"925/926/3824/3133",4
"Early.CD8","GO:0030971","receptor tyrosine kinase binding","5/202","72/18337",0.00118780058671138,0.0281112805521693,0.0224362333045483,"5295/10140/50852/914/8717",5
"Early.CD8","GO:0042288","MHC class I protein binding","3/202","20/18337",0.00130757660734476,0.0293172439330983,0.0233987392893273,"925/926/3133",3
"Early.CD8","GO:0046332","SMAD binding","5/202","77/18337",0.00160470307030616,0.0321905921490604,0.0256920219030059,"28984/10140/2353/3725/7050",5
"Early.CD8","GO:0004715","non-membrane spanning protein tyrosine kinase activity","4/202","46/18337",0.00162451679921102,0.0321905921490604,0.0256920219030059,"2534/6503/1195/3932",4
"Early.CD8","GO:0033613","activating transcription factor binding","5/202","78/18337",0.00169951478451915,0.0321905921490604,0.0256920219030059,"55646/3398/2353/3725/5934",5
"Early.CD8","GO:0070412","R-SMAD binding","3/202","22/18337",0.00173798971696805,0.0321905921490604,0.0256920219030059,"28984/2353/3725",3
"Plasma","GO:0051787","misfolded protein binding","15/895","29/18337",7.73459843119425e-13,6.41971669789123e-10,5.63404433093308e-10,"91319/3303/23753/3304/4189/3309/3310/6782/51726/5611/79139/1191/9695/51009/54431",15
"Plasma","GO:0009055","electron transfer activity","29/895","138/18337",1.97711901610922e-11,8.20504391685327e-09,7.20087557446096e-09,"1535/2745/27089/84419/10327/9377/4694/4713/4718/4726/4701/4717/4695/4710/4731/1347/4716/4729/4700/2877/4712/7388/4728/1340/56901/1329/4706/4697/1337",29
"Plasma","GO:0061134","peptidase regulator activity","38/895","230/18337",3.57967409543624e-11,9.90376499737359e-09,8.69169990891886e-09,"2621/720/5265/6690/7076/721/1471/857/6590/1800/25824/2335/2/6423/10653/12/5274/710/5176/55851/7077/27344/718/7078/302/5721/10406/1512/5118/2192/1476/939/9166/871/489/27018/351/1293",38
"Plasma","GO:0003954","NADH dehydrogenase activity","16/895","45/18337",1.5484398810899e-10,2.14200850217437e-08,1.87986034686704e-08,"4694/4713/4718/4726/4701/4717/4695/4710/4731/4716/4729/4700/4712/4728/4706/4697",16
"Plasma","GO:0008137","NADH dehydrogenase (ubiquinone) activity","16/895","45/18337",1.5484398810899e-10,2.14200850217437e-08,1.87986034686704e-08,"4694/4713/4718/4726/4701/4717/4695/4710/4731/4716/4729/4700/4712/4728/4706/4697",16
"Plasma","GO:0050136","NADH dehydrogenase (quinone) activity","16/895","45/18337",1.5484398810899e-10,2.14200850217437e-08,1.87986034686704e-08,"4694/4713/4718/4726/4701/4717/4695/4710/4731/4716/4729/4700/4712/4728/4706/4697",16
"Plasma","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","16/895","48/18337",4.70313881981826e-10,5.57657888635593e-08,4.89409332829208e-08,"4694/4713/4718/4726/4701/4717/4695/4710/4731/4716/4729/4700/4712/4728/4706/4697",16
"Plasma","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","17/895","60/18337",2.32350716311691e-09,2.4106386817338e-07,2.1156144169433e-07,"4694/4713/4718/4726/4701/4717/4695/4710/4731/4716/4729/4700/4712/4728/873/4706/4697",17
"Plasma","GO:0051082","unfolded protein binding","24/895","120/18337",3.06461027464533e-09,2.82625169772847e-07,2.48036293573634e-07,"7184/3303/3998/3304/27248/3309/5479/3337/3310/64374/821/84447/6782/51726/3320/1191/811/10525/2081/3338/56605/3336/871/10383",24
"Plasma","GO:0002020","protease binding","25/895","131/18337",3.99300498894005e-09,3.12133527668707e-07,2.73933292513311e-07,"91319/55829/3630/5660/5265/84447/7076/1471/1277/79139/7316/1278/2335/2/1281/10956/7077/7078/836/302/51009/1476/8837/1213/10211",25
"Plasma","GO:0003756","protein disulfide isomerase activity","10/895","19/18337",4.5127738940054e-09,3.12133527668707e-07,2.73933292513311e-07,"81567/79174/9601/10130/5034/56605/2923/10026/30001/23071",10
"Plasma","GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds","10/895","19/18337",4.5127738940054e-09,3.12133527668707e-07,2.73933292513311e-07,"81567/79174/9601/10130/5034/56605/2923/10026/30001/23071",10
"Plasma","GO:0061135","endopeptidase regulator activity","30/895","192/18337",1.57533473039639e-08,1.00579063556077e-06,8.82697678894174e-07,"2621/720/5265/6690/7076/721/1471/6590/1800/25824/2/6423/10653/12/5274/710/5176/55851/7077/27344/718/7078/302/5721/10406/1476/939/871/351/1293",30
"Plasma","GO:0019838","growth factor binding","24/895","137/18337",4.62790512246812e-08,2.74368660832039e-06,2.40790251484807e-06,"10952/3490/3655/1277/1278/1490/2/3491/1281/3643/6284/3487/3486/4898/3572/3489/2734/8692/3485/4054/1282/1843/10456/1291",24
"Plasma","GO:0016651","oxidoreductase activity, acting on NAD(P)H","20/895","102/18337",8.86975742923936e-08,4.90793244417911e-06,4.3072786954622e-06,"1535/4694/4713/4718/4726/4701/7295/4717/84817/4695/4710/4731/4716/4729/4700/4712/4728/873/4706/4697",20
"Plasma","GO:0016209","antioxidant activity","18/895","86/18337",1.37731028137053e-07,6.96589695923162e-06,6.11338071755013e-06,"10549/55829/94241/348/2950/6280/3043/5052/25824/3040/7001/4056/2876/7295/84817/2946/4258/2877",18
"Plasma","GO:0004857","enzyme inhibitor activity","44/895","385/18337",1.42674997960166e-07,6.96589695923162e-06,6.11338071755013e-06,"2621/3315/10221/720/1026/9021/5265/6690/7076/721/1471/341/5611/7009/6590/1800/25824/2/10653/12/5274/710/5176/7077/307/27344/718/7078/221692/836/302/8655/308/10406/94274/93974/1031/8692/1476/939/3958/871/351/1293",44
"Plasma","GO:0004866","endopeptidase inhibitor activity","27/895","180/18337",1.92822492878718e-07,8.891259393852e-06,7.80310906854228e-06,"2621/720/5265/6690/7076/721/1471/6590/1800/25824/2/10653/12/5274/710/5176/7077/27344/718/7078/302/10406/1476/939/871/351/1293",27
"Plasma","GO:0030414","peptidase inhibitor activity","27/895","187/18337",4.22726152432419e-07,1.84664582378372e-05,1.62064541541958e-05,"2621/720/5265/6690/7076/721/1471/6590/1800/25824/2/10653/12/5274/710/5176/7077/27344/718/7078/302/10406/1476/939/871/351/1293",27
"Plasma","GO:0016860","intramolecular oxidoreductase activity","13/895","50/18337",5.39940094530843e-07,2.240751392303e-05,1.96651866008075e-05,"81567/79174/9601/10130/5034/4282/6916/56605/5730/2923/10026/30001/23071",13
"Cytotoxic.CD8.T","GO:0042608","T cell receptor binding","6/180","11/18337",3.65058026908036e-10,1.32151005740709e-07,1.09517408072411e-07,"2534/3105/3932/916/917/3133",6
"Cytotoxic.CD8.T","GO:0042605","peptide antigen binding","5/180","32/18337",1.4002562180286e-05,0.00253446375463177,0.0021003843270429,"3107/3134/3105/3106/3133",5
"Cytotoxic.CD8.T","GO:0030674","protein-macromolecule adaptor activity","11/180","263/18337",5.97685690346329e-05,0.00441080375803024,0.0036553622304118,"50852/5295/25777/9368/10133/23224/916/917/56990/9046/6844",11
"Cytotoxic.CD8.T","GO:0030159","signaling receptor complex adaptor activity","5/180","43/18337",6.13367905229291e-05,0.00441080375803024,0.0036553622304118,"50852/5295/916/917/9046",5
"Cytotoxic.CD8.T","GO:0035591","signaling adaptor activity","6/180","70/18337",6.41171908572537e-05,0.00441080375803024,0.0036553622304118,"50852/5295/916/917/56990/9046",6
"Cytotoxic.CD8.T","GO:0004715","non-membrane spanning protein tyrosine kinase activity","5/180","46/18337",8.52917853762753e-05,0.00441080375803024,0.0036553622304118,"2534/4145/7535/6503/3932",5
"Cytotoxic.CD8.T","GO:0048020","CCR chemokine receptor binding","5/180","46/18337",8.52917853762753e-05,0.00441080375803024,0.0036553622304118,"6351/6349/6352/6846/6348",5
"Cytotoxic.CD8.T","GO:0008009","chemokine activity","5/180","49/18337",0.000115864344211928,0.00524286157558974,0.0043449129079473,"6351/6349/6352/6846/6348",5
"Cytotoxic.CD8.T","GO:0060090","molecular adaptor activity","12/180","342/18337",0.000147560077846794,0.00593519424228217,0.00491866926155981,"50852/5295/25777/9368/10133/23224/916/917/56990/286257/9046/6844",12
"Cytotoxic.CD8.T","GO:0043621","protein self-association","5/180","56/18337",0.000219587459337311,0.00785779533388918,0.00651198508333357,"6352/9368/1075/914/6844",5
"Cytotoxic.CD8.T","GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity","3/180","13/18337",0.000247457766528568,0.00785779533388918,0.00651198508333357,"50852/5295/9046",3
"Cytotoxic.CD8.T","GO:0043548","phosphatidylinositol 3-kinase binding","4/180","32/18337",0.000260479403333343,0.00785779533388918,0.00651198508333357,"2534/5295/10870/3932",4
"Cytotoxic.CD8.T","GO:0140375","immune receptor activity","7/180","136/18337",0.000393742427382159,0.0109642122086417,0.00908636370881905,"51348/3824/2207/10663/3560/3587/960",7
"Cytotoxic.CD8.T","GO:0042379","chemokine receptor binding","5/180","69/18337",0.000583019532195644,0.01408954945277,0.0116764221984281,"6351/6349/6352/6846/6348",5
"Cytotoxic.CD8.T","GO:0001664","G protein-coupled receptor binding","10/180","289/18337",0.000587709376136606,0.01408954945277,0.0116764221984281,"6351/6349/6352/6846/6348/2534/9368/9138/2316/409",10
"Cytotoxic.CD8.T","GO:0042287","MHC protein binding","4/180","40/18337",0.000622742517249501,0.01408954945277,0.0116764221984281,"3824/926/925/3133",4
"Cytotoxic.CD8.T","GO:0001784","phosphotyrosine residue binding","4/180","44/18337",0.000897232454115508,0.01885875706681,0.0156288041990138,"5295/5594/7535/3932",4
"Cytotoxic.CD8.T","GO:0042288","MHC class I protein binding","3/180","20/18337",0.000937728251940828,0.01885875706681,0.0156288041990138,"926/925/3133",3
"Cytotoxic.CD8.T","GO:0043495","protein-membrane adaptor activity","3/180","24/18337",0.00161757417039331,0.0308190447201251,0.0255406447956838,"25777/9368/23224",3
"Cytotoxic.CD8.T","GO:0045309","protein phosphorylated amino acid binding","4/180","56/18337",0.00221577202052991,0.0401054735715913,0.0332365803079486,"5295/5594/7535/3932",4
"Mem.B.Cell","GO:0090079","translation regulator activity, nucleic acid binding","18/374","108/18337",6.49411713676976e-12,2.37845051627808e-09,2.07325569144031e-09,"1933/1937/1938/1915/51386/1968/3646/9086/26986/8664/8667/8665/1974/1975/1936/10289/708/27335",18
"Mem.B.Cell","GO:0023026","MHC class II protein complex binding","9/374","17/18337",1.16841354256235e-11,2.37845051627808e-09,2.07325569144031e-09,"3122/931/972/3123/3108/3109/3112/3111/3326",9
"Mem.B.Cell","GO:0008135","translation factor activity, RNA binding","16/374","84/18337",1.17939695022054e-11,2.37845051627808e-09,2.07325569144031e-09,"1933/1937/1938/1915/51386/1968/3646/9086/8664/8667/8665/1974/1975/1936/10289/27335",16
"Mem.B.Cell","GO:0045182","translation regulator activity","19/374","138/18337",5.39101030623748e-11,8.15390308818419e-09,7.10762148269731e-09,"1933/1937/1938/1915/51386/1968/3646/9086/26986/8664/8667/8665/1974/1975/1936/1153/10289/708/27335",19
